author,content
ZZAN,我男朋友工作也很忙在一起两个多月了他一天假都没有我们经常只能在双方都忙完后在晚十一点左右才能聊会天我们还是异地所以我觉得我还是挺有资格回答这个问题的工作忙工作压力大是很多成年人都能感受到的事情但是这个真的不影响你给女朋友安全感也并不影响你关心她你说明知道你很忙很累还得有多不懂事才会跟男朋友作妖反正是我很心疼男朋友心疼到不舍得跟他吵架跟他闹腾嗯然而你以为我不跟他闹腾不跟他作妖了吗完全不是前两天刚又一次作妖完毕我跟他闹腾只会有一个原因就是我感受不到他的爱与在乎了男人可能觉得一段关系只要确定了它就不会改变了我就可以全心全意投入工作为以后为未来奋斗了这也没错但是即使你没有女朋友为了自己的未来你也一定要努力工作得对不对所以既然有了女朋友就一定要关注对方给予对方安全感让她感受到你的爱意与在意具体怎么做呢不要把工作的情绪带给她成年人都得学会处理自己的情绪下班了就调整好自己以尽量轻松愉悦的心情面对对方如果在一起生活就一起买菜做饭打扫卫生看剧听歌聊天如果异地尽量每天电联视频偶尔花点心思给对方一些惊喜多关注一些如何让女朋友感受到我爱她这种类似的问题不管再忙都抽空去看看她哪怕就待几个小时呢在给对方安全感上因为我男朋友工作太忙钢铁直男情商感人所以我比他做的要好很多我是只要想他了觉得很爱他了都会发消息告诉他梦见他了也会告诉他一睁眼想起他了也会告诉他隔三差五看见可爱的小物件了也会想买给他刚刚才下单买了好多可爱的情侣袜子准备送给他礼物不在奢华贵在诚心真心实用适用他来了我的城市我会愿意带他见父母家人朋友会安排好一切只为好好陪伴他他在异地会很想他但凡他生病就想不顾一切去陪他照顾他以上这些他都能感受到的我两其实都不是特别现实特别物质的人都精神追求反而更多相处磨合下来慢慢都能感受对方对自己的爱意也都越来越爱对方刚刚看到一句话争吵其实不是你我也不是你我而是我们我们之间存在的问题问题解决了感情就能更稳固并且得到升华如果女朋友任性不讲理一味索取不懂心疼你理解你这种女朋友就别来这问了过日子还是要找个真心相爱的一起过日子的嗯其实我男朋友这么忙的状态下偶尔也会跟我作妖他很敏感情商感人自尊心还强有两次其实是他错了反而跟我生气很久很多时候还要我哄着他得顺毛捋但是他真的很好每次捋完我就会跟他分析问题这个问题我们的想法是不同的不同的地方是哪里我们要怎么去面对去解决基本上也都很乖的认错也会要求自己的言行总的而言两个人在一起吧就得身兼数职做对方的伴侣长辈孩子朋友老师最忌讳的是跟对方在一起要求对方当爸爸或者妈妈而自己永远想当个任性不懂事的熊孩子
帝天宇,工作不是借口感情需要双方共同经营如果你单身了天天上班累下班不说话也没事既然你有女朋友了那就要为这份感情付出一点这不是哄不哄的问题而是女生觉得你是不是在意她了哄只是其中一个表现之一就跟很多经典的故事里男人在外边拼命打拼天天喝到烂醉说是为家打拼结果冷落了妻子过了几年突然发现妻子出轨了这时候男人就开始抱怨妻子是渣女不知道自己为这个家付出了多少吗我只想说你说的付出是单方面的只是感动自己你有没有考虑你爱人的感受呢她真的需要你这么拼命奋斗嘛还是说她需要的是自己肚子痛的时候你抱抱她她心烦的时候你好好安慰她一下其实女生有时候需要很简单就是你能真正关心她当然有人可能会说那我不努力挣钱啦那将来结婚买房都成问题我想说这个并不矛盾啊我们在拼命努力的同时也可以抽时间好好关注一下你的爱人她可能并不需要什么名贵的包包有时候可能只是需要你安慰的几句话
枫叶落千年,因为你挣了钱也没给她你有钱了换个人是完全没问题的你是为了自己顺便为了她到最后是不是她也无所谓的经验来看女朋友这么闹的时候其中一个原因是你确实没陪她没哄她还有一个原因大部分男生都想不到那就是有其他人开始对她嘘寒问暖了她不缺嘘寒问暖缺的是男朋友嘘寒问暖她一边拒绝别人一边在你这寻求温暖现在社会压力大你很累很忙你下班就想躺着可以理解但是既然你谈了恋爱就应该尽你应尽的职责过于你们晚一点遇到比较好等你没这么忙但是已经遇到了钱也是赚不完爱的人就在身边就要尽量维护现在你拼命工作可能没有太多空陪她但是可以注意一些细节比如下班回家的时候抱抱她亲亲她然后再去忙你的你亲她一下用不了几分钟下班的路上坐地铁的时候也可以给她打个电话闲聊几句哪怕只打五分钟电话她也知道你心里有她吃饭的时候如果没有特别重要的事就别玩手机了聊聊天看她两眼她也不会这么没有安全感工作虽然重要但是也应该有点个人空间套用抖音最火的一句话穷和敷衍是两码事
进击,你现在努力工作很忙很累她会埋怨你不陪她等你听了她的话陪她了工作没那么忙碌她又会埋怨你不去好好工作扫了一遍其他答案这样的既要又要的女生还不少既要你赚钱养家还要你花时间陪她她只负责貌美如花至于你有多辛苦多累人家不在乎反过来花时间哄男生不存在的所以如果沟通完毕确定你的女朋友也是这种无法满足的人还是换个女朋友吧换个能说得通道理能一起奋斗不会埋怨的这样对你对她都好
百合,你俩都没错只是需求和目标不一样你活在未来的婚姻里她活在当下的恋爱里为什么你的辛苦她视而不见她的需求你觉得无聊又烦躁有人可能会说你更理性她更感性其实你们出现矛盾的本质在于你们无法理解对方无法满足各自的需求你需要她的理解和体谅她需要你的陪伴和关心如果没有原则上的问题如果还想走下去你们最需要做的不是抱怨吐槽而是改变思维方式和沟通方式很多问题会随之迎刃而解不要计较谁更主动就是谁错了很多时候先主动的那个人反而掌握着关系的主动权试试多在言语上关心一下她重要的节假日买礼物给她有时间多陪她当然也要表达自己对她的期待缺爱的女生大多都缺乏安全感所以在恋爱中会表现的会比较依赖孩子气随着时间的推移以及爱的确认她会逐渐成熟起来不过需要男友多一点耐心再好的开始也需要经营才能走得长远一段关系遇到矛盾才是真正考验关系的开始但愿你们顺利渡过磨合期牵手走入婚姻收获幸福
李老太,等爬得够高钱够多自有那理解的人全世界的人都理解你你做什么都是对的说白了还是钱少大家都不理解钱少的人失败者混得差的人为了得到更多人的理解所以要努力往上爬你看大家多理解赌王张爱玲啥的呀到那时候你就不用哄任何人了而且大家都争着理解你
幸福今天炸号了吗,我为了我和男朋友的将来每天都很累很累三个月来我没时间跟他说话他有时一句话不说也不哄我他是不是外面有别人了我有错吗要不是国庆放假明天就能回去暴打一顿我家狗子我可能就输了输在莫名其妙的不安全感和不信任感上有问题就直接问对方问得好就是过段时间结婚不好也不过是把分手的时间提前而已啦如果不是合适的人拜拜就拜拜下一个更乖
马尧,经历过你看似在为你们将来而努力实际上都是在为自己将来努力因为持续这样下去你们铁定没将来这样想想是不是就没那么理直气壮了生活需要奋斗但至少得留存苦中作乐的兴致不然的话你她你们都难以为继的是对还是错都不重要可持续发展才重要这是我作为过来人的一点小心得希望对你有启发
盛夏的约定,有错女朋友是你自己找的没人拿刀逼你合则留不合则分强扭的瓜不甜找不到更好的女朋友那是你的问题不要去怪女朋友为什么不够好那只会让两颗心都流血
行人逆旅,我觉得不必说的这么高大上你就是为了自己的将来而工作你的女朋友有怨言很正常很简单就可以证明如果你们分手了你是不是没有将来了如果是你现在的行为就是对双方不负责任应该改变去哄她如果不是就是上面说的你不过是为了自己在工作或者你能力不足做不到在生活和工作的平衡很正常绝大多数的理想和现实都有差距都需要牺牲一定的东西来完成自我世界的和谐这样的的人会被批评工作狂人或者胸无大志任何选择都是有风险的选择拼搏可能成就不大然后错过平凡的幸福选择安逸可能要面对将来的困顿而且保持现状也是一种选择我的能力还不足以告诉你什么是对或者什么更好因为我的能力似乎不足以实现我的想法但我愿意去博一下即便失败导致困顿至少此刻我是平和的积极的祝好
九门提督守皇上,你为和女朋友的将来努力工作你确定她就是和你有将来的人对吧那你们钱在一起吗工资交给她了吗筹划什么时候买房子写她的名字吗什么时候结婚有具体详细的规划吗还是单纯的工作很累你女朋友的工作不累吗为和谁谁谁的将来努力这么一大顶帽子请不要随意扣在他人头上结了婚的女人会想多体谅老公因为累垮了家就塌了谈恋爱的女孩会想一起浪漫因为这才是促使她进入婚姻的催化剂题主错在把女朋友当媳妇看而事实上女朋友就是女朋友媳妇就是媳妇过门和不过门不一样过了门老婆会和你一起共进共退不过门女朋友会掂量掂量你是不是要和她一起共度余生的人看的出题主很爱女朋友但还是不要本末倒置
大头妹,没什么对与错让我想到一句话对的时间对的地点遇见对的人先聊聊你呗两个人认识选择彼此走到一起是缘分你努力是为了将来过好日子正处于事业上升期可你忽略了一点你们俩要共同成长而不是你自己拼命但别扔下她哪怕她达不到什么高度但知道让自己变得优秀就可以共同成长你越来越好如果她原地不动将来你们的节奏一旦不一样会出现问题就算你们实在没有时间见面女孩需要的关怀和爱的时候你总得微信或电话和她聊聊吧该买奶茶买该约饭约饭感情都是相互的总不能成天都是工作工作工作吧再聊聊她她知道你在努力压力大平时有没有关心你很多感情都是相互的你们最了解彼此了所以对于你们来说除了聊得来玩得来之外也要互相理解如果不理解那就是另一回事了最后希望题主能打起精神来可别留下什么遗憾
Chris Kung,成年人不判断对错而是要解决问题你的问题是没时间陪女友从你给的有效信息推断的逻辑是这样的你有一个女朋友你希望你和她未来能过的好你很努力工作每天都很累很累你没时间陪女友你的女友不爽你很可能会失去这个女友你和女友没有未来你努力工作为了和她有更好的未来就是个屁
包几,现在的女孩子都很懂事男朋友没时间哄她她就会找别人哄她的
认真的活着,有错很明显你找错人了
单眼皮小王,电视剧都是这样演的男主工作很累女友被冷落没有安全感然后两人发生争吵冷战你想知道接下来的剧情吗女友变成了前女友男主突然就被富家女看上逆袭人生前女友虽然吃柠檬最终还是接受现实嫁给了另外一个老实人既然觉得没啥错那还担心啥继续保持风格别动摇最好变本加厉千万别耽误事儿你想啊不远处还有个富家女正望眼欲穿呢女人的可爱之处就在于那点小情绪全藏在爱的语气里咱扪心自问一下女朋友抱怨咱不关心她那不是常规操作吗要是逢姨妈串门指不定还有啥腥风血雨就这点抱怨那都是爱情生活里的调味品轻点重点本质不都是撒娇求抱抱的套路嘛这美好的瞬间咋就被你理解成了吵架呢撇开女朋友是否有作的嫌疑咱说点男人的心思一天小时就算是的福报让你欲罢不能也不至于回到家看见女朋友嫌烦嫌累吧如果真要这样要女朋友的意义何在难不成就为了那点赤裸裸的需求咱不就是为了摆脱孤独在麻木不仁的枯燥里找到生活的气息吗这事儿如果成了心里的累赘对错还有啥意义压根不需要的东西何必费口舌之争还不如放彼此一条生路各生欢喜幸福的意义是啥拥有吗还真不是幸福感来自于被需要你琢磨一下假如你在公司里是透明人同事做业务不带你聚餐不叫你你纵然能按时拿到工资也感受不到快乐吧在家也是一个道理为啥有的中年人下班愿意家里蹲因为有老婆孩子盼着啊女朋友抱怨的这么明确这不就是需要你嘛合着你想让她对你爱理不理呗等那一天来了大兄弟绿帽子怕是都能防水了就问你戴不戴吧
陈小陈,我不知道你有什么好委屈的踏踏实实认个错有那么难吗说实话努力工作跟冷落女朋友没什么必然的关系你看看人家哪一个大老板不懂得浪漫哪一个高管天天跟自己媳妇儿冷战人活着本来就挺累的我们之所以谈对象处朋友就是为了在累的时候有个依靠困难的时候可以相互的支持不然干嘛不单着工地上搬砖的回家都知道好好疼媳妇生怕媳妇儿不高兴你呢生怕回家还得和媳妇儿说说话关心关心她你这样子我觉得你不配拥有好媳妇儿一个大老爷们儿苦点累点都很正常你女朋友对你的要求也不是很高嘛只是让你多跟她说说话多点关心有啥不应该的你拼搏的时候女朋友还愿意留在你身边那是你的福气人家没有嫌贫爱富没要求你家财万贯看上的就是你这个人你不是应该更加的疼媳妇儿掏心掏肺吗再说了女孩子的心思很简单每天下班抽出个十分钟时间跟她好好说个话关心关心她的感受就当是在加班陪领导说话了不难吧就每天多用心的这十分钟有利于女朋友身心愉悦有利于你们的家庭和谐何乐而不为呢有功夫在这里吐槽自己女朋友还不如跟女朋友好好聊聊天再不济想个办法多赚点钱争取早日把女朋友娶回家加油吧先试着对女朋友多点关心你会发现生活更加美妙
易小冉,你老板为了将来公司上市大家拿股份拿到手软员工人均特斯拉而没日没夜的加班修福报你们却说老板画大饼不关心员工死活老板错了吗
终会过去,分手
匿名用户,乍一看我寻思是我男朋友发的呢这题我会毕业后男朋友顺利工作而我目前还没上岸在焦虑地备考公务员说实话这段时间几乎是我人生中最灰暗的时光了一直是别人家的孩子的我根本没想到会在毕业考研考公中屡战屡败压力超级大并且我们两个已经异地恋将近一年了这时候我多希望他能天天地在我身边陪我啊哪怕每天和我视频一次但我知道他工作很忙没什么时间所以总是开玩笑说你也不陪我也不哄我其实说的时候我也没有希望他真的来陪我哄我就是一种希望他在我身边的情绪的表达还有就是渴望安全感所以只要他能在闲下来时回复一下我的消息我就觉得很踏实其实我和男朋友之间没有未来因为他的爸妈完完全全地不同意不喜欢我本来说好了毕业就分手结果谁也没舍得记得我天津省考面试被翻后辽宁省考又莫名奇妙地因为低得不合理的申论连面试都没进时我心态彻底崩了那天他陪领导出差没能及时回我消息但一停下来以后就开始安慰我他说他会陪我走过人生中最灰暗的时光当时我感动得稀里哗啦突然觉得有了后盾现在呢我依旧焦虑他会在空闲时发一两个表情回复我对他的骚扰其实这就够了让我知道他一直都在所以呢我推测可能你的女朋友也并不是要你真的去哄她放弃工作陪她可能要的就是安全感我觉得你努力工作没有错但别让她觉得她被冷落了就行女孩子的内心有时候很敏感所以你可以学我男朋友在工作间隙简单地在微信或者上和她说一下自己干了啥或者发个小表情让她知道你还在就可以了
纸箱之神,你当然错了玩过王者荣耀没技能没没蓝都不是你的错但是没技能的时候强行开团就是你的错啦上什么上回家泡温泉然后刷野去
雨泽,看到这个问题我第一反应就想要问你一个问题你的努力是为了她吗难道没有她你就不努力了吗成年人做任何事情首先是要对自己负责之后才是照顾到其他人如果你连自己都照顾不了又怎么谈为了谁呢其次在说感情本身是两个人相互燃烧的而并不是一方点燃了感情的火苗而另一方打着为对方好的大旗而不顾及另一方的感受这是你认为你给他的爱但是实际上女生想要的并不是这样的爱
曹舟力,因为你没有意识到你为你自己因为你宁可发个这个帖子叫委屈也无法和她说节日快乐我想陪你但是赚钱更重要我是平时想着你的因为你把这个对立起来而且确实你更看重钱所以分了很多人也会说女的更看重钱不好哄因为一开始你就没哄
咖啡苹果,现在知道女性对男性的重要性了吗一个男的如果没有女朋友就不会努力工作也不想拥有更好的生活
许晓风,两性关系也是人与人关系的一种其实没那么复杂我是上班就特别忙的那种但是我每天一定准时下班回家就找娃有时候没办法必须要加班或者跟朋友同事吃晚饭也会争取在她们上床之前回去回到家她通常已经洗漱完成了那就跑她床上去陪她躺着让她在我怀里左滚右滚撒个娇再有时候到家她已经睡了那我第二天早晨一定早起跑她床上等她睡醒就看到我再有时候要去出差一定会告诉她给她买礼物给她美美的预期然后真的带小礼物回家当然实话实话我是闲下来就想娃的妈这些事情是我想做的喜欢做的我也恋爱过除了热恋时还真不会这么高频的想一个人想表达爱她想她表达爱我就是这种情况即使是恋爱的人也难总是做到但是索爱的那个人却总是希望对方能做到这是矛盾之一我呢之所以能长期这么爱我女儿们的第二个原因是孩子很容易满足我任何时候一会到家我小女儿热情洋溢会冲过来抱我我大女儿安静内敛会甜甜的嗲我妈咪啊你终于回来了快来帮我做题我爱我的女儿她们也给我爱的回馈那索爱的成年人却常被情绪左右就算很想在外工作的那一个等对方回到家却先甩冷脸你还知道回来啊我又要推荐的沟通原则了要表达你的首要情绪先表达我想你了再表达我等你等着急了还有我想你告诉我你爱我而不是直接就抱怨总之啊一个上班累死累活的一个这个时段闲得蛋疼的不论男女如果没有良好互动就只能恶性循环了就这个题我的建议啊就是两个人不论对忙都要聊一聊开心乐意表达爱与感情把双方的互动往良性互动上引导如果你已经尽力表达了对方还只有不满没有互动那建议分手下一题了
九月,呵呵哥们你真会来知乎来带节奏小时候我妈就以忙工作为由不管我还要我懂事学习好让她不要操心你抱怨还不行你说她不关心你她就把脸一黑眼睛一瞪说我我这么忙这么累是为了什么还不是为了这个家为了以后过上好日子经常挂在嘴边上的一句话我养你有什么用这不会那不会对我妈在我读大学时还计划让我以后毕业来替她还贷款来着直到现在我都没发现她为了我为了这个家做过什么她只不过是个女强人性格最爱征服和面子上的虚荣罢了再来说回楼主你别把自己架这么高的位置说什么为了自己和女朋友的将来女朋友可以换啊老婆也可以换啊难道没有女朋友你就不努力了就不用为将来奋斗了我一直都觉得我努力是为了自己的将来和任何人没关系好像你一努力就是为了这个家为了她一样能别把自己一开始就架在道德最高点好吗你一开始就搞得自己付出了很多的样子关键是你女朋友享受到了吗好你努力你累死累活你改善你女友的生活质量了吗且不说让你多些关怀和陪伴了如果你的女友在享受你的劳动成果我想没有几个女人会抱怨自己的男人不陪她只会开心的享受着和闺蜜出游会抱怨的那是异类那就该骂如果你只是在画饼呢一边高喊着老子为你打下这个天下一边让她滚不要来烦老子一边又不带她看你已经攻下的城池是个女人都会抱怨女人都不傻很多时候她不替你想大多是你情绪价值少得可怜养育价值还没给够
夏爱卿,我作为一个男生表达一下自己的看法吧你女朋友这样主要还是你自己的问题不能怪女方不为你着想你没有平衡好工作和生活你说你为了你们的的将来努力工作她才是你未来的主体而你却为了工作影响了你们的感情你这样冷落她如果她不在了你的努力还有意义吗
A lin,朋友我曾经也以为这两者有关系最终导致了分手现在才意识到这两者并没有多大联系好好珍惜她吧别等到最后才后悔
东方念,我看到很多答案都在骂女生不懂事果然真相不重要发泄情绪是很多人评论的主流要知道只要是她就会瞎想就算你为告诉她我们在起答应我不要瞎想我会直爱你我会直保护你这些为告诉她或许她当时会很有安全感但是这种感觉是不持久的当你不在她身边的时候如你们异地了然后因为你们以前是每天都会的你没有给她打电话的习惯她个惯性思维下就会乱想什么是乱想乱想就是说她只会把你们以前经历过的事情好事情幸福的事情她会理解为这只是短暂的幸福都是过去的事都是过眼烟云都是不久的你们在起的些摩擦情侣在起难免会有些不开的事情不可能有完美的恋爱这些摩擦不开会被她扩化她会慢慢觉得跟你在起不合适对你的感觉也会慢慢消失甚你都察觉不到你们的感情已经出了问题那么就有兄弟问我了那应该怎么办美国心理学家斯滕伯格提出的爱情理论认为爱情由三个基本成分组成激情亲密和承诺激情是爱情中的性欲成分是情绪上的着迷亲密是指在爱情关系中能够引起的温暖体验承诺指维持关系的决定期许或担保这三种成分构成了喜欢式爱情迷恋式爱情空洞式爱情浪漫式爱情伴侣式爱情愚蠢式爱情完美式爱情等七种类型可见感情是需要承诺的很多受过情商的朋友不相信承诺也不愿意做出承诺其实这也是进入了一个极端的误区一段稳定的关系是需要互相承诺互相给予安全感的因为有些时候你说出来对方才知道你的想法知道你把她放在了你未来的规划里有些过来咨询的男生明明很爱对方只是不善言辞甚至拼命工作疏忽了对女生的关心和沟通可甚至工作的动力都是源于女生可是女生却觉得因为不爱她才不和她沟通不要总想着对方能感同身受要想让对方理解你就要在适当的时候和对方沟通承诺建议大家具体一些不要让对方觉得很空泛比如我们都喜欢大海等我们老了就去海边早上一起去海边看夕阳晚上一起去海边吹海风捡贝壳偶尔还能出海打鱼自给自足有画面感很真实最后两个人在一起是相互的你以为她会懂其实你以为的只是你以为的不要一味地以为一味地索取去沟通爱交换爱我是东方念念念不忘必有回响一个专注于两性情感的心理咨询师欢迎关注
折叶,寻求保护是她们与生俱来的天性你不迎难而上总会有替补
季霓baby,我先给你讲个故事我的一个朋友男性跳槽到视频网站某手了拿到那天请我们大吃了一顿开心啊年薪还行吧过了个月他和我说不行了身体熬不出了我必须换工作我说年也不能让你坚持了吗多坚持一天你算算就入手小不香吗他说不行了给多少也不行身心俱疲我还得养家和女儿命要紧说这个是想说什么呢是想说现在很多的互联网公司真的上班是一件极其辛苦的事情不只是全部时间用来工作身体极其疲累更重要的是公司里面的各种复杂关系让人心累你看看脉脉就知道了上面多少人吐槽说上班像上坟又有多少男人说上班上到躲到洗手间哭一阵再接着回到工位干活如马爸爸说的是福报这话确实没错因为如果你年轻时有的机会能拿到不菲的报酬你就可能中年以后过得好一些只是好一些否则大部分人到中年以后的生活都很难讲怎么过因为现在的工作大部分是互联网公司而互联网公司不会招以上还未进入高层的员工已经是个共识所以虽然作为女人但是我真的特别能理解男人工作的艰难我自己在互联网行业干了年我们属于这个行业中偏稳定不很累的公司但是你让我上了一天班还要面对一个等着我哄和关心的另一半对不起我觉得自己做不到除了我的娃我谁也不想哄所以我给题主的建议是工作很累不要觉得是为了和女朋友的将来你最主要的是为了自己在工作现在的社会和职场状况决定了你的职场上升道路必须要很快也就是时间管理谁的效率高谁在短时上升的快谁才有机会所以如果你自己对自己的未来有要求有期待你就需要抓紧时间在有限的时间里尽最大的努力你工作主要是为了自己你先把这个心态摆正因为将来的事情很难说你和不和现在的女朋友在一起没人能保证另外即使没有女朋友甚至没有自己的父母家人你就不需要努力工作了吗不会吧你的心态没摆正的话你就会觉得我工作都是为了你这是很多男人的通病对不起这锅女人不背因为你不努力工作你连自己和未来自己的孩子都养不了我为什么要和你在一起呢我自己不用你养如果你确定你已经摆正了心态了那需要再下你现在的累是不是指向了可能的结果呢没有不累的工作外卖骑手不累吗风雨无阻跑在路上超时了还要被罚不只是身体累还焦虑紧张心更累所以你要看看你现在所谓的累到底只是凹造型居多还是真的为结果在努力而累需要强调的是这对你自己很重要不是为了女朋友还是其他人如果前面点你都确定你做到了只有第点才真是和你女朋友有一丢丢关系的事情两个人能在一起并且未来能长期在一起的前提是彼此有办法能让对方听懂自己的话这个听懂不是一个人的事情而是双方的事情就是你们一定要找到对于你们来说是有效的沟通通路这个通路能让你们至少理解对方的真实意图否则未来怎么相处你说你的我说我的各有各的立场各有各的难处谁也没法理解自己这以后能过得下去才怪不要动不动就上升到我错了吗的高度目前你需要解决的不是谁错了的问题而是你需要一个有效的方法能让对方明白你现在的处境的问题前提还是前点你已经做到了我们在日常生活和工作中不乏需要向对方解释需要对方明白某一件事的场景啊怎么一到了情侣就把问题搞这么复杂呢这就是同一件事那你想想日常生活中你怎么和朋友同事甚至老板解释自己的无非就是找一个时间专门把对方约起来喝个茶或者吃个饭在友好和放松的氛围中和对方好好解释自己的现状然后希望能得到对方的理解可能还要说一句你的理解真的对我很重要之类的好话吧具体怎么说采取什么立场就看和对方是什么关系我觉得情侣之间如果你把对方当成比较好的朋友来揣摩是比较合适的了好吧现在就挑个时间把自己捯饬一下搞得仪式感一点然后提前约好对方提前订好位置温柔诚恳地把自己的心里话说出来如果我说的这点你都做到了我不信她理解不了你就酱我一直主张任何关系的问题都要看清楚本质就是要定性定性清楚问题了你才有可能解决问题希望对你有帮助我是季霓谢谢
李妙文-赵可心,这种女人不懂事直接踹了拉到你是谈恋爱不是养女儿还是幼儿期的那种等你有钱成功了多少人都会贴上来的
仙人掌baby,很多人分手好像都是这个原因她也很爱你而且女生都是细节魔鬼他可能没有那么在乎物质上的所以你不哄她冷落她在她看来可能就是嗯在一起久了你腻了没那么爱她了然后她就越来越疯狂你们吵架你觉得她无理取闹然后就分开人的精力也确实有限也没办法要求你两者都做好处理好工作和爱情是一门学问目前我也不懂所以我也跟他分手了他仍然说爱我可我仍然感觉不到爱然后跟刚在一起的时候一比较就觉得他口说爱情不值得回头他所有时间都在忙工作有些时间就自己玩我感受不到他的存在当我遇到什么事也开始咬牙自己苦干的时候他就显得无足轻重失去分享的欲望便是散场的开始她还跟你吵就还有希望如果有一天她冷了她就要离开了处理这个事还是靠你自己有的事说明一起找方法吧搁置只会让人渐远相爱的人都要互相珍惜哦如果她三番五次提这个事就真的很在意了
仲达,
Mandy,不论挣钱多少都要疼爱女朋友如果没有爱俩人就慢慢疏远挣再多钱也没用钱重要感情更需要维系有些男人挣钱不多但是嘴巴甜让老婆特别开心不是也挺好的
水里的泡腾片,当然是你的错女生只想要甜甜的恋爱你却想要成家立业大错特错玩玩就行了没必要想未来给她甜甜的恋爱就行了然后娶妻娶贤
Zeurd,看回答和我说什么男女思维不一样啥的哪里有这么复杂说白了你女朋友太闲了仅此而已她自己要是也为了你们的未来奋斗也累成狗自然就感同身受了所以校内和校外的人为什么走不长久就是双方的作息时间什么都都不一样女生又拒绝换位思考当然就会不停的抱怨不要和我说放在女生的角度来看怎么怎么样女生很闲可以自己想办法让自己充实起来但是男方努力工作怎么的还能不工作么第二天要上班不用休息的么上学的时候谁不想玩但是学习是刚需必须做的玩是可以放一放的你换过来听听我不想学习想玩家长们不能换位思考一下嘛怎么不能从孩子的角度考虑一下不觉得很有意思么很多女生一方面一样男生成熟一点给她自己的空间可以负担两个人的未来又希望男生可以给予更多的关心本身不就是矛盾的么本身就要有所取舍就好像男生也一样女朋友本钱足够雄厚也想要身材纤瘦巴不得除了那地方其他都没肉最后还不是选择了你么真的由衷的希望女生可以自己想一下到底是要一个现在还是要一个未来想要啥样的就找啥样的别太贪心了
西红柿,首先要分析讨论一下嘛如果你女朋友就是什么都不干也没有在学习读书考试只是单方面赖在家里而且还要每天要求你输出情绪并且持续了一段时间那么这个问题确实是值得一提但是如果不是这样就不是非常可以认同题干的话我为了和女朋友的将来努力工作当你真的把这一点当成既定事实那么你们的关系一定是不会非常和谐你把自己单方面定义为一个付出者的时候那情绪肯定会接踵而至啊但是实际情况到底是不是你现在所理解的那个样子呢不是只有你一个人有压力才对吧其次本身两个人交流的过程就是舒缓情绪的过程啊你单纯把这个过程理解为你哄她那肯定会很累啊是不是可以从另一个角度看看呢你哄完之后是不是也可以倾诉一下你的情绪呢问题好像还没有到这么严重吧最后每个人都是很独立的个体并不只有你在为了你们的未来努力题主这个答案好像是在给女孩子贴标签啊再最后请一定要保持一个稳定的情绪管理能力如果现在就到了这个局面那么你心心念念为之奋斗的未来会是什么样子呢过程已经到了这样那就算到了未来还会是你想要的样子吗你以后结婚工作家庭矛盾越来越多你是不是要原地爆炸呢回答比较苛刻但是还是希望从另一个角度说点什么
红尘破劫,男人没钱整天陪着女朋友女人会说没出息窝囊看着别人穿金戴银活的无比滋润我真的是瞎了眼找了这么一个窝囊废爱情有什么重要的那有钱重要男人为了挣钱就要投入大量的时间和精力奋斗回家后只想赶紧休息养足精神明天继续奋斗女人穿金戴银享受着无比滋润的物质生活可是女人又说我真的寂寞你只知道给我钱不陪我开心不关心我在想什么钱再多有什么用人生还是要讲诗和远方人应该有精神的追求这就是女人的矛盾什么都想拥有这就是男人的为难要钱就得去奋斗要陪伴就没钱这对男人来说是二选一的难题不论选择哪个都无法满足女人
陈子衿是小锦鲤,是她的问题她太不懂事了赶紧换趁早换
Teeny,如果你女朋友没有莫名其妙发脾气那就应该多关心她你不就是为了她而努力工作每天拼命的么如果失去了她你拼来的一切谁和你分享其实回个消息发个消息分钟不要只要不是很作的女生都不会去为难自己的男朋友她们无缘无故的闹不过是想得到男生更多的关心你信不信每天你吃饭的时候问候一句吃了么休息的时候发一句想你了你们的关系会缓和很多不要对爱的你吝啬你言语的关心一个简单的消息回复都很重要
伯光君,我为了女朋友的将来努力工作每天都很累但是她却说我不关心她亲爱的我拿着剑就没法抱紧你可我若是丢下剑又如何去保护你为了我自己年迈的父母嗷嗷待哺的孩子还有几个小三我努力工作每天都很累但是他们却渐渐疏远了我几个小三甚至都离我而去惨啊所谓树欲静而风不止我的父母甚至都无法理解我的努力是为了他们这个世界怎么了我只好到知乎了让大家评评理我每天工作到深夜点这样的努力怎么了这个国家还是太内卷了都是社会的错都是别人的错呜呜呜朋友那你的工作什么造火箭打英雄联盟啊我现在已经是黄金了再努力一把就是钻石再努力力就是王者再努力努力我就可以打职业到时候拿世界冠军再来个糖尿病退役岂不是暴赚我怎么就不是为了家庭了都是社会的错都是他们不理解我啊
