author,content
Sunny,昨天看到很多人转发小宝微博评论的截图着实让人担心不过还好他后来在自己粉丝群澄清了所以没有内定放弃复活估计是因为节目组赛制不合理没有提前准备作品放下偏见抛开剧本论厉害的型选手和编舞师在节目中都有高光时刻都挑战了自己原本并不擅长的领域每个舞者都值得尊重确实型选手会因为齐舞跳不齐而被淘汰编舞型选手会因为惊艳得到称赞但是同样型选手会因为齐舞出彩跳出好作品而被称赞编舞型选手也会因为经验不足而被淘汰这次复活只能说机会永远留给有准备的人黄潇雷晓阳电门腾仔小鸡以及顺延回来的杨文韬小明今晚大家加油昨晚看了直播这是我在这个节目第一次完整无倍速看完的一场忽然发现以前看不下去可能是因为已经提前知道了剧透晋级名单就缺了那种激动紧张的感觉韬韬小鸡和的很惊艳腾仔电门小明应该算正常发挥另外感觉雷晓阳和潇师傅进步都挺大的小明和真的很不容易估计也没有想到能得到一个顺延名额在离复活赛仅剩一天的时候接到通知俩人都没发微博连夜准备小明甚至还和兄弟排了个小齐舞在结束之后表演了一下非常认真潇师傅说自从上次半决赛比完之后请教了很多不同风格的老师去学习的经验这次复活赛也确实看到了他的进步不管这刚刚兴起的内定论讨论的多么激烈潇师傅都只是拼尽全力默默准备想多展示一个作品而已黄潇杨文韬还有腾仔可以看得出为和决赛都做足了准备还都在微博给自己拉票可见他们是真的想回来连腾仔这么不爱说话的人都开口了而且最后还成功进入总决赛真是没白费我在优酷给他投的毛巾看到了他的努力热情和冲冠决心特别感动真好真好今天中午又想看一眼回放还是直播比较好回放的弹幕真的绝了就不说那些如果不是公孙无名大婷肖杰弃赛腾仔绝对进不了总决赛那些人弃赛就是为了保腾仔晋级黄潇跳的很好但这不是街舞我最看不懂的就是相对来说比较有新意的那些节目已经过去了个小时还在问为什么没有公孙无名和大婷为什么没有肖杰为什么裁判都是编舞师的人想问问他们到底有没有认真看节目断章取义小能手简直让人哭笑不得最后想说不管有多少人弃赛腾仔是凭实力晋级的这点已经不值得讨论了弃赛的人是自己放弃了这个机会而且就算真的来了大家也都是凭实力说话一切皆有可能没有哪个正常人会一而再再而三地听信谣言都快到决赛了希望其他选手不要受网络舆论影响都拼尽全力冲总冠军赛出风采赛出水平输赢没那么重要但所有愿意拼搏的人都值得尊重估计所有人都想吐槽节目组赛制不光是复活赛和决赛之前仅仅差天这种消耗选手备战热情的操作从第四期熬夜准备齐舞开始就被骂惨了但是从头到尾说剧本内定到现在都还在把微博那套搬到知乎讽刺潇师傅把矛头转移到腾仔身上的是哪些人还不够清楚吗说实话第十期看到布布的我觉得他已经无敌了我还在另一个回答里说觉得布布夺冠的概率至少另外押潇师傅说不定很惊艳现在潇师傅无缘总决赛了那些抹黑潇师傅的人不会道歉把内定的矛头又转向腾仔小朝而一直支持黄潇的观众却一直被劝不用跟他们计较一计较就又被截图讨伐好确实不必跟他们计较因为节目结束之后他们也许再也不会关注街舞不会关注这个节目了布布原本已经是我心目中的冠军但是我看到半决赛前核兴舞器的采访张艺兴问三个队员你们觉得有希望拿总冠军吗乔自老师和潇师傅都没说话坐在中间的腾仔脱口而出有然后看到大家都没说话又不好意思的笑了我心目中的本季最强依然是布布但如果有其他舞者对自己这么有信心我没有理由不对他们也有信心复活赛前后腾仔发的微博每一条都积极向上充满了对观众的感激和决赛的信心我贴几个截图大家应该可以感受到他的热情看到我喜欢的选手这么争气很难不开心至少没有辜负给他投毛巾的观众的期望呀还有参加复活赛的其他选手也都怀着积极的态度去参加仅针对问题下言论过激的几个答主你们在尊重退赛选手的同时可不可以也给予那些遵守规则时刻为和决赛做充分准备志在顶峰的舞者至少同样的尊重来模仿造个句争议总会过去但冠军一定会被人们记住群众的眼睛是雪亮的布布杨凯小朝腾仔东还有很少人预测的肖智斌李春林乔治都要保持这种信心去冲击冠军呀
SweetheartRabbit,单一位选手退赛可能是选手档期压力选择等某方面不合适好几位都退赛那应该是节目组的协调或者赛制或者某些行为不合适引起不满吧
郭天,喜欢大婷但是对这个节目已经没什么感觉了最近几期都是快进着看可能是审美疲劳吧
哒哒哒璇,我想知道之前那些钟汉良粉丝说淘汰肖杰是为了让他复活的战术现在他们怎么想的
BigKing,怎么说呢毕竟明明是性质的赛制却经常变成催泪现场
三叶草,这本来就是个综艺不是真正的街舞比赛可能他们都累了吧身体累心更累不想比下去了
AGLight,各有各的事情各有各的考究各有各的规划只是一个综艺节目圈子里面的人也不把它当作证明实力的标杆也不是中途退赛够可以的了
柒柒,尊重每一个舞者同时请不要在污蔑黄潇了他淘汰晚淘汰后票数上去有什么不对人机大战你们有没有心我公司同事每一个人的手机都被我盯着一票一票投给黄潇能联系上的人都让他们投票他被淘汰我们很遗憾但也尊重可是你们的污蔑才是真的让人恶心
Xinger,能不能不带粉籍的客观评价阴阳怪气的内涵有事吗至少也是懂街舞的来吧不然只要不是你们战队的得冠军别人都是黑幕了这综艺也太费人了熬大夜排舞十几个小时编那么多人的齐舞舞者的命不是命吗我要是他们几个我也退脸也露了身价也涨了也留下作品了不如回家躺着吃着喝着看节目不香吗非要跑去决赛体验精神和体力的双重折磨除非真的要对冠军有执念或者对街舞精神至高无上的崇敬不然退赛真的都是明智的选择而且这节目热度越来越低开始官宣前街舞圈和队长粉丝们开开心心结果后面各种骚操作队长粉不满街舞圈不高兴一些路人被乌烟瘴气的气氛弄的早就不看了我身边也就只有一起跳舞的小伙伴在聊了而且话题大多都是队长至于黄潇对他各种评价褒贬不一无所谓了反正我喜欢他我觉得型选手真的很不容易人后吃了多少苦才能脱颖而出太费身体了但我更喜欢编舞老师有丰富的生活精彩的内心世界才能编出来那么多优秀的作品吧可能对我来说我最痛苦的就是编舞所以格外偏爱编舞老师包括杨文韬等等哈哈有点跑题不过重点是讨论归讨论内涵舞者甚至上升队长的就很了哈
str int,又想吃饭圈的流量福利又从心里看不上饭圈要公平比赛比实力那参加这节目干啥呢而且还有些人都是参加过热血街舞团的能不知道饭圈的毛病这时候装无辜了
童兮,大婷这么多票也退赛唉可惜了肖杰可能伤心吧当初被钟队淘汰了
佐光师徒一生推,退赛理解但应该早点说节目组骚操作剧本指赛制流程稀烂导致舞者不满意队长不满意粉丝不满意灿星活该
md30,黄潇要在王一博队里就没这些破事了或者第二期张艺兴没吊打王一博哈哈
孤鸿,很正常啊综艺是为了娱乐既然娱乐自然是娱乐性占大多数出现什么事不都正常吗连专业的体育赛事都能出幺蛾子你对娱乐节目要求不能太高自从王一博评价一位选手才你能力满分但是你不是我喜欢的风格所以我不给过之后街舞就由必看变成无聊时才用来消磨时间的而向往的生活自从我突然想到高温天气做饭劳动衣服不湿黄磊晨跑时衬衫出一大片湿迹我就直接拉入黑名单了
爱嘤嘤嘤斯坦,复活选手距离最后一次录制节目至少半个多月这期间安排新工作是很正常的没有足够时间准备决赛除非有现成作品有选手说节目组提前有电话通知要准备和作品有些人是默默在准备的比如电门腾仔有些人可能就不想为了这个小概率准备有些选手如苏恋雅还要拉她来一次大家忍心么黄潇是特例第一次之后打开了他的新世界而且他有决赛作品储备决赛大家要准备战队秀等表演目前已经开始排练大家谁想去谁不去应该比我们更早知道放弃复活赛好好在决赛参加大秀或者帮跳都是不错的选择复活赛看现在这个情况就是吃力不讨好这一季在这么简单一件事上搞得乌烟瘴气和阴谋论让人失望别污染了舞者的纯粹这里面的舞者多少参加过以前比赛多年认识的就说成都那一圈吧舞邦加上杨凯肖杰哪个不熟七年前肖杰黄潇杨文韬就参加过同一个比赛了最新集训班的老师我粗略记得还请了东苏恋雅张建鹏半决赛马师去没帮黄潇帮的杨凯这本来就是另一个圈子这之间的关系合作根本不是粉丝们去想象得了的这是综艺也不是正规比赛拿了第一和业内地位也根本不是一回事这个节目对一些选手来说当然带来了不少价值但对于大多业内已有相当成就的舞者来说不过还是想多推广自己的舞蹈多展示自己的作品我们应当尊重每个舞者想要多一次机会展示自己的作品也应该尊重每个衡量利弊选择放弃明显收益与付出不成正比的机会至于说潇师傅为啥火了复活了如果我没记错他也不是第一次上热搜最高上过第四大家可以想一想除了队长上热搜以外这届上热搜的舞者有几个至于为啥只有他复活上了热搜我觉得因为复活投票以来另外七名复活者可以说早就确定了只有支付宝这一个榜是有悬念的很焦灼的四个榜截止投票时间的不一样的每两小时一个两点就是支付宝截止黄潇确定复活截止后的许多意难平的人出来感叹也正常最终复活赛参与者出来了苏恋雅顺延的是小明小明来了也轮不到后面两位小明能来的都是救场的
匿名用户,不就是这几个队长粉丝作的把好好一个节目作妖作死了你们好棒棒
瓜子抹茶,嗯最后还是每家两个人很平均其他不多说了也不要内涵粉圈大家平等都有发表自己观点的权利我看到微博上自称王嘉尔的粉丝说真情实感给黄潇投票吐槽王一博粉丝给韬韬投票说为什么复活编舞师感情黄潇不是编舞师只有你们都是对的王一博粉丝不管做了啥都是错的也不能随便发表不一致的观点去发了就上升粉圈哇世界好霸道
匿名用户,有比赛就有内幕有人质疑很正常比较讨厌一些粉丝一直说节目组没问题观众有眼睛的好吧节目组一直端水有些队长解说点评也不好好说开玩笑一样
平淡,主要很多人都觉得布布第一了吧复活回去你能超越布布么以前至少不同风格实力上没感觉被完全碾压还是有可能第一现在许多选手觉得自己其实赢不了跟准备时间无关如果为了留下好表演留名那该回去用人生的一个月去准备一个不能赢的比赛作品说起来是很轻松的事
小新,听说这个小宝是师父感觉性格情商人品差好远果然我的眼光好毒辣刚开始就不咋喜欢他但是就是越看越喜欢
五仁香肠冬瓜糖,大神还进了复活赛不是比赛不行就是人不行都变成炮灰了意义就是否愿意赚那一集的通告费而已
贵重物品DR,是不是体育总局也下命令了今年比赛街舞的都需要测围棋象棋还有长跑米要不退赛干嘛
0o柒羽蝶曦oo,志在峰巅的攀登者不会陶醉在沿途的某个脚印之中仅有创造才是真正的享受仅有拚搏才是充实的生活
0-10V,欢乐是一种香水无法倒在别人身上而自我却不沾上一些岂能尽人如意但求无愧于心
戎马生涯,压力太大
孙冰,我总觉得名字应该换成街舞就这
闲人一枚,看看阴阳怪气内涵别家的都是哪家粉丝没错就是从街舞这个奇葩赛制中一次又一次占便宜的那一家这样奇葩的赛制谁都知道是为了拉拢观众提高热度有多少苦练多年一身本事的掰头型舞者被赛制淹埋在没完没了的齐舞中一直在用自己的短板去跟编舞师的强项竞争靠着占赛制便宜一帆风顺的某家粉丝已经得了那么多便宜能不能不要再卖乖千万别说上一季也有编舞师走到了最后请问以前有生平第一次掰头的编舞师能到决赛的吗像春林这种靠实力掰头不是靠新鲜感和卖弄情怀的编舞师另当别论对编舞师如此厚爱的赛制你们虔诚感谢节目组跪舔又站岗那是你们作为获益者应有的态度和诚意能不能不要再去攻击那些因为赛制而受尽委屈忍气吞声的舞者放弃复活是舞者们唯一维护尊严和表达不满的方式了你要为赛制站岗你尽管站别拿舞者说事这样的赛制这样的节目组就算没惹上饭圈也走不了多远没人反对编舞的重要性但是把编舞抬高到唯一的地步这赛制横看竖看都奇葩掰头和编舞谁也没资格取得压倒性胜利全能型舞者才应该是笑到最后的人
嘻嘻呢,此处艾特这就是街舞大概是一人七百多块钱税前不够各位大神买一双鞋不是
匿名用户,冠军已内定看了看这个问题的回答有人在知乎的粉丝真的不少啊
