author,content
月亮的微笑,难受是正常的整理好心情好好想想自己为什么不能在最快的时间内被认可是交际人缘不够好还是演讲得不够好一次失败不能证明什么好好总结这次失败的原因班委没成功还有学生会学生会竞选更激烈更具有挑战性学生会是很好的历练平台对以后出社会的社会竞争很有帮助希望你能积极参与把握机会
剑霜,哈哈哈我上个星期也去竞选心理委员啊但是落选了我没有灰心而是发现不足我现在参加校级的心理健康部门
gao,到了大二你可能会觉得有必要神经质的非要竞选班委学生会吗到了大三大四你会觉得无聊该干的正事儿还忙不完呢所以一时的失败难受不会伴随你太久的
透明纸,这次没有选上确实有些打击自信心一时感觉很受挫会感觉是不是自己没用我能理解不过吧班干部是种代号如果班干部很负责确确实实给大家带去实处这样当得好同学们才会真的认可这位班干部如果只是有这虚名没有干实事同学们也不会记住你反之如果你在平时乐于帮助其他同学哪怕你不是班干部他们也会喜欢你如果是想当班干部来证明自己的能力那人生还有很多途径让你证明自己比如在校期间成绩很好或者在校期间做出什么项目或者参加一些重量级的比赛等等当你用心去参与后你的能力会渐渐提升同时你会在不知不觉中得到更多的人认可人生有很多可能性当你跳出来看时你会欣赏到更美的风景
Irises,别难受好好学习好好玩等毕业几年再回头看看没当上还得谢当年同学的放过之恩
花儿,一种经历而已不必在意
名字长点很拉风,同路人阿精神海阔凭鱼跃天高任鸟飞
一颗小星星,我也有过这样的经历我现在大四我觉得塞翁失马焉知非福或许学生会班委可以更好的交际能认识更多人但是随之而来的就是很多事找上门导员有事没事都会找你说话事做的好了老师也不会说你优秀你做的不好了错就是你的学生会大会小会各种活动有时候忙的都没有自己的时间学习和生活都少了很多时间与乐趣当一个普通的学生也挺好的可以有自己的时间去做自己想做的事参加一个兴趣社团结交新朋友剩余时间做什么不好你说呢
李小P,人生压力有很多这一点不算什么努力过就好了
00黑米00,这个看开了就好
dengwei05,能在大学失败是一种幸福因为在大学失败了意味着你今后步入社会后在同等的情况下大概率不会犯同样的错误在大学失败后的损失成本相对较低而在步入社会后失败它的损失成本就相对较高了所以你现在失败就是赚到啊
雨落qaqa,不要把这玩意想的太神圣换一个角度讲你有更多时间做自己的事了
匿名用户,我也遇到过那说明确实不适合自己
菜包子,成功不是终点失败不是终结失败是常有的事习惯就好
嘻嘻,大二竞选班干多参加比赛文和体最重要的是好好学习嘿
繁星点点,大学四年表现自己的机会有很多抓住机遇
生涯客栈,失败后你针对这件事做了什么
飞天小魔女,人生的选择有很多大学是个小社会大一入学才是刚刚开始竞选班委和学生会都失败难受是不可避免的但这不能说明是你能力不行班委的选举大部分都是靠自我介绍选出来的大学刚开始大家互相还不了解竞选不上也很正常有的班级会有二次竞选如果有机会希望你可以成功竞选大学生活丰富多彩虽然没有选上班委和学生会但你可以积极的参加各种活动有时间做自己喜欢的事情尽量多学习充实一下自己人生很长有得必有失塞翁失马焉知非福不要因为一时的得失放弃了前方的一篇万紫千红
佩妮,好好学习成绩好了绩点高了比这些重要太多了
水上由岐,不怎么办对于大一来说这样的一些竞选很大程度上并不是参考你的实际能力更多的是一种人际关系说白了就是跟你熟就投你一票大学生活本来就不是以什么班委学生会为主的选不上不能说明什么实际问题学生的主要任务还是学习也许你现在难过没有选上班委但或许你选上了之后还会难过当初为什么不多学习学习当然也不是说当班委就会怎么拖累学习但是你要明白你的能力不是通过一个班委来表现的希望你能够在接下来的日子里过上自己应该过的大学生活
Domson,多泡图书馆大四就是赢家
匿名用户,大一的时候大家都竞选班长没人当团支书辅导员问我要不要当此时说就可以
做成卤肉饭的猪,没有达到心中的预期的时候就会有失望也一定会难过也许你现在觉得这是一件非常大的失败的事情等过五年回头看这些都是成长路上的一点点小沙子你还可以继续从别的方向努力比如更认真的学习与同学有更好的人际关系学习那些优秀的人身上的自己缺乏的东西不服气明年可以再试试不要因为一次的失败就一振不起这一次失败并不代表你之后的成就不如把竞争变成动力让自己变得更好更强大
祎祎,工作以后你会发现没人在乎你的过去尤其学生会和班级上那些一文钱不值不知道在乎什么有可能会有用并且引起别人注意的是什么你的学历你的学校和你学了哪些牛逼技能有一些证书也没太大用普通话教资计算机二级等学点自己有用的东西加油吧
暖舟,没事好好学习还好考证我已经大三了我大学最后悔最后悔的就是大一进入了学生会进学生会你就是免费劳动力所有的工作你做的好没人会感谢你你一旦不做你就是自私私利我因为大三不想留主席台已经和团总支老师闹掰了我大一大二真的为了学生会耽误了很多时间导致四级都没考过我大三想专注学习团总支老师就说我私利只为了自己没考虑过院里说我不配发展对象反正我也是够恶心了
努力努力再努力,是金子总会发光的相信自己不断学习沉淀自己你可以的
传教士,以后的路还很长也有很多竞争成功的人能从问题中找到答案而失败的人却总是聪答案中发现问题一次失败并不重要重要的是要找出失败的原因你冷静的想想真的是因为同学们的同情让他当上班长的吗还是他有什么地方比你出色值得你学习再说了如果真是因为同学们的同情心泛滥让他侥幸当上班长那也只能说明他的实力不如你大家还是挺你的退一万步讲你也太不理智了吧暴跳如雷难道你留给同学们失败的印象就是这个你应该大度点微笑着这样同学们才会更加敬佩你
你的方圆几里,班委竞选失败可能有这几个原因最重要的就是人缘问题多和同学们打成一片其次就是硬实力问题比如竞选学习委员学习肯定要名列前茅吧没有及时拉票竞选前能为自己拉票尽可能拉票去私聊一下同学推销自己让别人认可你并投票给你最后我想和你说班委确实是一个锻炼的机会但是没有做成也不是件坏事你可以试试把心思放在学习上在学习上取得大成就在学习之余可以去社团增加社会团体经历不需要一定成为领导所以没有必要烦恼如果你不想放弃就照着三点建议去努力吧
天啊噜,以后你会发现这都不是事相信自己兄弟
颂蕤一心学法,失败就失败了呗去好好学习
行吗,打打篮球打打篮球
匿名用户,打王者荣耀连跪十几把然后再回想这个事情然后你就会发现这一点都不重要
批发弄扁舟,一看就是大佬在我们辣鸡三本班委不是有嘴就行狗头
於祂,尝试转专业到一个新班级
Geter,正常以后还会有更多的失败
Jok,失败是正常的证明你还不是很优秀还有很大的提升空间不是每个人生来做任何事都会成功如果每个人做任何事都成功那这个社会就没有纷繁嘈杂的角斗声以及乱七八糟的各种矛盾所以你的这次失败只是一个小小的失败失败并不可怕怕的是你怎么面对它是被它打倒还是你主动把它打倒选择在你自己真正的强者会直面困难失败把每次失败都当做提高自己的一次测试下次争取打败它突破它甚至超越它那么你为什么会难受呢做个真正的强者吧加油
