author,content
别动我的团子,和打一架谁厉害这事情老生常谈了和吴京打架我保证不出三秒钟他跪在地上求我别死
轻尘栖若草,很强当年他那一招直接一拳把地球打出了太阳系
潇洒哥,希望和我最喜欢的武打明星李连杰上一次擂台一较高下
Spike.777,看什么实战你说的器械类我觉得吧他毕竟受过军事训练应该不弱至于徒手真不好说懂得人都知道这方面水有多深这就不是练过一段时间就会很厉害的了看天赋看身体看反应看技术甚至是你的体重都是非常重要的不同规则完全是不同的实战效果要是完全无规则无限制我觉得和职业比起来排名应该很弱甚至可能都高估了
踮起脚尖,这个问题我有发言权我和他打过当时他在屏幕内我在屏幕外过了几招谁也没输没赢反正就是这样子也是挺强的
修仙党的胜利,面对面他能打死你隔着网线你能打死他
鱼别丢,吃饱了撑的实战能力咋样跟我们有半毛钱关系吗
深海浅蓝,电影明星和实战还是有很大差距的如果我和吴京面对面实战的话并且是在专业擂台专业裁判签好免责合约的前提下我有九成的把握不到一分钟就让他趴在地上求我别死
墙头草,实战能力这个范围可大了我要是没记错的话吴京是不是还会开坦克呢
素心的猫妖,评价不了但确定反正我打不过
绯梦星空,吴京到底有多能打我不知道想来打我这种鶸估计也就一拳不过这个问题重要吗
口斋心不斋,吴所谓我觉得真正的战力肯定要包括自我克制比如把儿子当枪使就没有给儿子当象使合适你们觉得呢
Tackey拓真,吴京相当于五分之三个巅峰时期的周比利
Adastra,吴京是演员又不是什么拳击选手也不是太极拳大师为什么要问这个问题
一人之下,感觉不咋地连马云都打不过
刚读态度弼司,又开始了给武打演员找实战节奏甄子丹哭了实战实战不择手段逼急了除非你想直接把人打死不然人家总会往你薄弱点攻击那时候还有输赢么
莫暨,他能一拳打死我
一路自己油,看电影看不出来子丑寅卯顶多看个基本素质比如下盘稳不稳想知道吴京打不打的能唯一有效手段就是去踢馆踢赢了牛逼闪闪踢不赢医院半月游
明心大法师,大概能打十个我吧
燃烧的蛋毛,和张伟丽打一场就知道了
菲特龙胖胖,说实话也就那样我和他真的打起来我让他两只手的随便他打我就不信他真的敢打一个一拳就晕的人第二拳哼
Dr.Hindsight,不说实战光是他那个身体素质和反应速度一对一徒手知乎用户都打不过他
「已注销」,擂台赛要想赢那是一刻训练都不能停止的吴京练习过散打也没啥用因为他没有一直练习吴京的优势是在特种部队的训练如果放弃擂台换成丛林可以使用器械吴京就有优势了
「已注销」,他是演员不是格斗选手
会算命的小律师,比你厉害
匿名用户,什刹海武术队套路班的有啥实战战狼看多了的影响智力
匿名用户,吴京最大的战斗力在于大大提升了拍摄国产电影的除资金以外的所有门槛所以被那些洗钱的利益团体恨死了所有跟吴京主创电影有交集的人都要往死里黑
喜欢拍Vlog的博主,首先我认为演员就是演员不管怎么样要一个演员去和一个专业的人打斗是没有道理的也是不公平的作为一个演员为的是做出华丽的动作让动作看起来有力气同时还具有美感让观众能从中体会武术的奥秘与美感而一个专业的拳击运动员却不是如此他们的动作并不华丽出拳的目的也是为了打到对方所以实战能力吴京肯定是有所欠缺的在战狼系列的电影中吴京出演塑造的人物形象过于强硬每一个都是一个活生生有血有肉的硬汉形象电影中的主人公武艺高强能力出众人们在观影的过程中会慢慢的被电影的镜头所欺骗自然而然的相信吴京的实战能力就如他在电影里表现的那样那么强悍其实并不是如此那么就说吴京一定没有实战能力吗不不不这肯定不是的其实吴京跟李连杰甄子丹是同一个学校毕业的也就是同为什刹海体校年轻时的吴京还拿过武术冠军但是这可以说是还可以了但是还是那句话表演就是表演不能真刀实枪的和其他人干一架电影里面的武打场景可以说是武术套路的体现而吴京就是这方面的专家就我们所知吴京自年进入北京市武术队从事专业训练从师吴彬他的动作所有都是为了训练没有实战经历所以就不要说什么实战水平了
momo,说实话我一直认为吴京的电影类似于网文看了让人觉得爽就够了如果比战斗实力相信真正的英雄在人民军队里面而且绝大多数是不为人知的
浪几个浪嘿,实战吹牛么某某护照咋咋地绝对名列前茅
中山白眼狼,哪怕是练武术套路的和演员打普通人应该没问题的但是跟专业的没法比的人家专业的天天训练经常打比赛残酷实战中互相淘汰没看到一个又老又肥又没荣誉的三流搏击选手不可说的徐某某都虐遍传统武术圈了嘛参考年电影精武英雄实际上演日本军方高手的那个周比利拿过实战的冠军真打起来能把武术套路冠军的李连杰吊起来打更别说两人的体重量级的差别吴京嘛套路是出身演员是主业类似李连杰实战可想而知
灰灰灰灰灰,能抽烟能喝酒烟瘾大为人低调至少对我们这些普通人很好没有架子很敬佩他而且年纪也大了没必要讨论他的实战能力多看看他的电影不香吗
匿名用户,看实战数据没有实战数据都是无效结论训练成绩无法换算成实战能力而且这个问题太不具体实战具体指什么不管指什么所有的实战都需要数据支撑是否在战场立过战功是否制服过歹徒是否在擂台上拿过名次等等上面这些有任一项都可以证明实战能力否则就和胸口碎大石并且问这样有没有实战能力一样缺乏证据泰森实战能力如何答他是前拳王拳击实力一流阿里综合格斗能力如何正确答案是不知道因为他没正经打过比赛大力士马瑞斯实战能力如何答不错正式比赛中打赢过几场但没有达到拳王实力大力士魔山实战能力如何答不知道没有擂台比赛过子弹街头凶斗能力如何答这种能力无法确定环境和人员变量太大那么吴京实战能力如何实战数据拿出来再说没有实战数据老老实实说不知道就行了
130blair,练格斗年的我私以为别拿演员去比选手除非一直一边当演员一边打比赛的圈子里基本上的武星都是练传统套路出身的他们追求的是肌肉和动作漂亮经不起打真和职业或者半职业打起来也就可能比爱好者级别稍微强点但真的敢打的很少因为他们本身形象就是练家子如果上去落得个马保国的下场不是自毁前程想看差距的可以去看看邹市明和几个武星打擂台的节目基本上可以看到一个职业选手如果认真起来武星级别的基本上沾不到衣角
草丛一堆人,打架不知道打得怎么样拍戏做导演很一般
caige,演员就是演员需要的时候能打赢泰森不需要的时候被马云吊起来打真上台比搏击某些三线开外的演员都能一分钟他比如一龙
没人给写信的上校,我和吴京打了三局每局用时秒钟第一局他没输第二局我没赢第三局他才赢每局都会跪下来求我求我不要死
兔子,多年前有人采访吴京的时候说了一句话全国武术冠军亿人才出一个李连杰五届冠军都没这么狂过年吴京在我们部队拍摄我是特种兵之国之利刃虽然他们在拍摄五公里越野时候背囊里面都是报纸和泡沫但是七月的南京锅炉般的热还能挺住拍摄这一点我不得不服
匿名用户,整天去纠结这些功夫明星的实战能力如何很重要吗你看电影就是看他的实战能力的要看实战能力为什么不去看职业拳击
潮汐海灵,发现回答中有许多把吴京比拟特种兵散打高手的如果吴京一开始就是散打运动员出身类似李景亮并且拥有挺好的战绩成绩这样放到什么部队特种部队可能在格斗能力上能有一席之地毕竟术业有专攻可吴京从武行转到演员拿到的奖项是武术套路冠军虽说身体素质过硬但不能因此就认为他实战过硬更不能就因拍摄电影的原因参加了部队的集训就将吴京战斗力大部分特种兵这种荒唐的话题
jken1115,他完全打不过曹泽丰先生的一根脚趾
呼叫跑腿,呼呼觉得吴京很出色很男人就是没有呼呼跑的快
国庚起太极散手,吴京练的是套路套路里只有自练沒有二人对抗训练既便有二人对练的套路实际上也还是表演不具有对抗性所以站在技击的角度上说吴京沒有接受过技击对抗训练他不具备实战能力套路习练者的训练目的是表演和健身不是技击对抗讨论套路习练者的实战能力和讨论舞蹈者的实战能力一样这对他们所从事的专业来讲是不公平的之所以人们对武打巨星的实战能力有期盼是因为我们一直把改良了的套路还叫做武术套路另外吴京去特种部队一段时间是为了拍电影体验生活尽管也接受了训练但这和入伍从军接受系统的训练还是有区别的学过和学会有区别学会和应用自如还是有区别除非吴京接受过额外专业的散打拳击等训练
心理咨询师离音,和我对战的话最多三分钟他就会跪下来求我别死
余年163022,很一般吧我打他不出分钟就能让他跪在我身边给我掐人中
想做手机侠,我也不是很清楚呀吴京的第一身份应该是演员然后再谈那些不然修真界武侠界岂不是最接近生活的甜蜜暴击恐怕要锤你胸口再者我们不谈实战能力就谈影视剧的对打你希望的是鹿姐姐的那种还是吴京的那种不就心里有数了么
季风号舰长,题意不明确所谓实战指的是什么意思实战是一种行为得有个具体形式只能说吴京有散打功底也会打枪但都是拍戏以前练能保持多少不好说换个比试规则或者条件也有适应和不适应的差别水平会浮动俗话说的拳不离手曲不离口我自己五个月没打对抗也肉眼看到身法变慢思路变窄所以突然问个吴京实战水平神仙都不会答但反正肯定比没学过某种具体对抗训练的人强比不上专业的
道法自然,借用武黑们的思路不管是谁没在现代搏击擂台上打赢我们认识的知名拳手就不算有实战能力现代可别说摄影条件不好随时拿手机就录像了必须看到他们的实战打赢的视频才算数
thisislife,没有据说电影都是剪辑镜头的只能从人生经历推断不说你也知道
彪姐,实战没问题吧就那一身肌肉
音乐虫子,邹市明让他一只手
糖豆是个煤气罐罐,吴京能不能打我不知道反正泰森一定很开心终于不用整天打大象打老虎打狗熊了
祭祀无痕,不是我吹牛就吴京这个实战水平呵呵我跟他对打之前就得先打救我
匿名用户,给题主按人中打救护车的姿势很熟练
