univNameCn,univNameEn,univTags,univCategory,province,score,ranking
衢州学院,Quzhou University,,理工,浙江,90.8,415
泰州学院,Taizhou University,,师范,江苏,90.7,416
浙江水利水电学院,Zhejiang University of Water Resources and Electric Power,,理工,浙江,90.7,416
贵阳学院,Guiyang University,,综合,贵州,89.9,418
吉林化工学院,Jilin Institute of Chemical Technology,,理工,吉林,89.7,419
龙岩学院,Longyan University,,综合,福建,89.7,419
太原师范学院,Taiyuan Normal University,,师范,山西,89.7,419
周口师范学院,Zhoukou Normal University,,师范,河南,89.6,422
昆明学院,Kunming University,,综合,云南,89.5,423
鞍山师范学院,Anshan Normal University Liaoning China,,师范,辽宁,89.4,424
南阳理工学院,Nanyang Institute of Technology,,理工,河南,89.3,425
山西大同大学,Shanxi Datong University,,综合,山西,89.2,426
廊坊师范学院,Langfang Teachers University,,师范,河北,89.1,427
营口理工学院,YingKou Institute of Technology,,理工,辽宁,89.1,427
玉溪师范学院,Yuxi Normal University,,师范,云南,89.1,427
保定学院,Baoding University,,师范,河北,88.7,430
三明学院,Sanming University,,综合,福建,88.7,430
安顺学院,Anshun University,,综合,贵州,88.5,432
德州学院,Dezhou University,,综合,山东,88.2,433
河南城建学院,Henan University of Urban Construction,,理工,河南,88.0,434
牡丹江师范学院,Mudanjiang Normal University,,师范,黑龙江,88.0,434
宜宾学院,Yibin University,,综合,四川,87.7,436
遵义师范学院,Zunyi Normal University,,师范,贵州,87.4,437
山东交通学院,Shandong Jiaotong University,,理工,山东,87.3,438
唐山学院,Tangshan College,,理工,河北,87.3,438
长春工程学院,Changchun Institute of Technology,,理工,吉林,87.2,440
潍坊学院,Weifang University,,综合,山东,86.9,441
黄淮学院,Huanghuai University,,师范,河南,86.5,442
嘉应学院,Jiaying University,,综合,广东,86.2,443
哈尔滨学院,Harbin University,,综合,黑龙江,86.1,444
武夷学院,Wuyi University,,综合,福建,85.8,445
上饶师范学院,Shangrao Normal University,,师范,江西,85.6,446
新乡学院,Xinxiang University,,理工,河南,85.6,446
辽东学院,Eastern Liaoning University,,综合,辽宁,85.1,448
辽宁科技学院,Liaoning Institute of Science and Technology,,理工,辽宁,85.1,448
成都师范学院,Chengdu Normal University,,师范,四川,85.0,450
邢台学院,Xingtai University,,师范,河北,85.0,450
邯郸学院,Handan College,,师范,河北,84.9,452
呼伦贝尔学院,Hulunbuir University,,综合,内蒙古,84.8,453
湖南科技学院,Hunan University of Science and Engineering,,综合,湖南,84.6,454
四川旅游学院,Sichuan Tourism University,,综合,四川,84.6,454
皖西学院,West AnHui University,,师范,安徽,84.6,454
赤峰学院,Chifeng University,,综合,内蒙古,84.5,457
红河学院,Honghe University,,综合,云南,84.5,457
黄山学院,Huangshan University,,师范,安徽,84.4,459
四川文理学院,Sichuan University of Arts and Science,,综合,四川,84.4,459
滨州学院,Binzhou University,,师范,山东,84.3,461
黔南民族师范学院,Qiannan Normal College for Nationalities,,师范,贵州,84.3,461
内蒙古科技大学包头师范学院,Baotou Teachers' College,,综合,内蒙古,84.2,463
宁德师范学院,Ningde Normal University,,师范,福建,84.1,464
楚雄师范学院,Chuxiong Normal University,,师范,云南,83.8,465
信阳农林学院,Xinyang Agriculture and Forestry University,,农业,河南,83.5,466
吉林工程技术师范学院,Jilin Engineering Normal University,,师范,吉林,83.3,467
宁夏师范学院,Ningxia Normal University,,师范,宁夏,82.7,468
海南热带海洋学院,Hainan Tropical Ocean University,,综合,海南,82.6,469
河北民族师范学院,Hebei Normal University for Nationalities,,师范,河北,82.6,469
南昌师范学院,Nanchang Normal University,,师范,江西,82.6,469
西昌学院,Xichang College,,综合,四川,82.5,472
广西民族师范学院,Guangxi Normal University for Nationalities,,师范,广西,82.1,473
伊犁师范大学,Yili Normal University,,师范,新疆,82.1,473
沧州师范学院,Cangzhou Normal University,,师范,河北,81.9,475
贵州工程应用技术学院,Guizhou University of Engineering Science,,师范,贵州,81.9,475
六盘水师范学院,Liupanshui Normal University,,师范,贵州,81.6,477
池州学院,Chizhou University,,师范,安徽,81.5,478
淮南师范学院,Huainan Normal University,,师范,安徽,81.1,479
广州航海学院,Guangzhou Maritime University,,理工,广东,80.8,480
泰山学院,Taishan University,,综合,山东,80.8,480
西安文理学院,Xi'an University,,师范,陕西,80.5,482
梧州学院,Wuzhou University,,综合,广西,80.0,483
通化师范学院,Tonghua Normal University,,师范,吉林,79.9,484
邵阳学院,Shaoyang University,,理工,湖南,79.8,485
平顶山学院,Pingdingshan University,,师范,河南,79.7,486
荆楚理工学院,Jingchu University of Technology,,理工,湖北,79.6,487
大庆师范学院,Daqing Normal University,,综合,黑龙江,79.5,488
宿州学院,Suzhou University,,师范,安徽,79.5,488
蚌埠学院,Bengbu University,,理工,安徽,79.1,490
衡水学院,Hengshui University,,师范,河北,79.0,491
湘南学院,Xiangnan University,,理工,湖南,78.9,492
河南工程学院,Henan University of Engineering,,理工,河南,78.7,493
渭南师范学院,Weinan Normal University,,师范,陕西,78.7,493
喀什大学,Kashi University,,师范,新疆,78.5,495
巢湖学院,Chaohu University,,师范,安徽,78.4,496
齐鲁师范学院,Qilu Normal University,,师范,山东,78.4,496
贺州学院,Hezhou University,,综合,广西,78.2,498
黑河学院,Heihe University,,综合,黑龙江,78.1,499
白城师范学院,Baicheng Normal University,,师范,吉林,77.9,500
咸阳师范学院,Xianyang Normal University,,师范,陕西,77.4,501
河南牧业经济学院,Henan University of Animal Husbandry and Economy,,农业,河南,76.8,502
怀化学院,Huaihua University,,综合,湖南,76.4,503
张家口学院,Zhangjiakou University,,综合,河北,76.4,503
安阳工学院,Anyang Institute of Technology,,理工,河南,75.8,505
河池学院,Hechi University,,综合,广西,75.8,505
桂林航天工业学院,Guilin University of Aerospace Technology,,理工,广西,75.6,507
四川民族学院,Sichuan University for Nationalities,,师范,四川,75.4,508
湖南工学院,Hunan Institute of Technology,,理工,湖南,75.0,509
百色学院,Baise University,,综合,广西,74.7,510
兰州城市学院,Lanzhou City University,,综合,甘肃,74.5,511
榆林学院,Yulin University,,师范,陕西,74.5,511
兴义民族师范学院,Xingyi Normal University for Nationalities,,师范,贵州,74.4,513
河西学院,HeXi University,,综合,甘肃,73.6,514
保山学院,Baoshan University,,师范,云南,73.3,515
太原工业学院,Taiyuan Institute of Technology,,理工,山西,73.2,516
商洛学院,Shangluo University,,综合,陕西,73.1,517
湖南人文科技学院,"Hunan University of Humanities, Science and Technology",,师范,湖南,73.0,518
新余学院,Xinyu University,,综合,江西,72.8,519
天水师范学院,Tianshui Normal University,,师范,甘肃,72.7,520
忻州师范学院,Xinzhou Teachers University,,师范,山西,72.6,521
吉林农业科技学院,Jilin Agricultural Science and Technology University,,农业,吉林,72.4,522
枣庄学院,Zaozhuang University,,综合,山东,72.2,523
普洱学院,Puer University,,师范,云南,72.1,524
郑州工程技术学院,Zhengzhou Institute of Technology,,理工,河南,72.1,524
河北环境工程学院,Hebei University of Environmental Engineering,,综合,河北,71.8,526
山东青年政治学院,Shandong Youth University of Political Science,,综合,山东,71.7,527
晋中学院,Jinzhong University,,师范,山西,71.6,528
绥化学院,Suihua University,,综合,黑龙江,71.6,528
安康学院,Ankang University,,综合,陕西,71.3,530
文山学院,Wenshan University,,师范,云南,71.3,530
运城学院,Yuncheng University,,师范,山西,71.1,532
陇东学院,Long Dong University,,师范,甘肃,70.2,533
景德镇学院,Jingdezhen University,,综合,江西,70.1,534
滇西科技师范学院,West Yunnan University,,师范,云南,69.8,535
长沙师范学院,Changsha Normal University,,师范,湖南,69.7,536
兰州工业学院,Lanzhou Institute of Technology,,理工,甘肃,69.6,537
济宁学院,Jining University,,师范,山东,69.2,538
琼台师范学院,Qiongtai Normal University,,师范,海南,69.0,539
山东女子学院,Shandong Women's University,,综合,山东,68.9,540
陕西学前师范学院,Shaanxi Xueqian Normal University,,师范,陕西,68.9,540
豫章师范学院,Yuzhang Normal University,,师范,江西,68.6,542
昭通学院,Zhaotong University,,师范,云南,68.5,543
河南工学院,Henan Institute of Technology,,理工,河南,68.4,544
新疆理工学院,Xinjiang Institute of Technology,,综合,新疆,68.0,545
汉江师范学院,Hanjiang Normal University,,师范,湖北,67.8,546
菏泽学院,Heze University,,综合,山东,67.1,547
新疆工程学院,Xinjiang Institute of Engineering,,理工,新疆,66.6,548
昌吉学院,Changji University,,师范,新疆,66.5,549
鄂尔多斯应用技术学院,Ordos Institute of Technology,,综合,内蒙古,65.8,550
萍乡学院,Pingxiang University,,综合,江西,65.8,550
山西能源学院,Shanxi Institute of Energy,,综合,山西,65.8,550
河套学院,Hetao University,,综合,内蒙古,65.7,553
福建技术师范学院,Fujian Polytechnic Normal University,,师范,福建,65.5,554
黑龙江工业学院,Heilongjiang University of Technology,,理工,黑龙江,65.4,555
兰州文理学院,Lanzhou University of Arts and Science,,综合,甘肃,65.1,556
长治学院,Changzhi University,,师范,山西,64.9,557
山东管理学院,Shandong Management University,,综合,山东,64.1,558
集宁师范学院,Jining Normal University,,师范,内蒙古,64.0,559
吕梁学院,Luliang University,,师范,山西,64.0,559
山西工程技术学院,Shanxi Institute of Technology,,理工,山西,63.6,561
甘肃民族师范学院,Gansu Normal University for Nationalities,,师范,甘肃,63.0,562
山东农业工程学院,Shandong Agriculture and Engineering University,,综合,山东,62.6,563
西安航空学院,Xi'an Aeronautical University,,理工,陕西,62.4,564
太原学院,Taiyuan University,,理工,山西,60.0,565
亳州学院,Bozhou University,,师范,安徽,58.9,566
首钢工学院,Shougang Institute of Technology,,理工,北京,55.9,567
