univNameCn,univNameEn,univTags,univCategory,province,score,ranking
湖南工程学院,Hunan Institute of Engineering,,理工,湖南,27,438
岭南师范学院,LingNan Normal University,,师范,广东,27,438
通化师范学院,Tonghua Normal University,,师范,吉林,27,438
贵州师范学院,Guizhou Normal College,,师范,贵州,27,442
衡阳师范学院,Hengyang Normal University,,师范,湖南,27,442
遵义医科大学,Zunyi Medical University,,医药,贵州,27,442
长江师范学院,Yangtze Normal University,,师范,重庆,27,445
成都大学,Chengdu University,,综合,四川,27,445
洛阳理工学院,Luoyang Institute of Science and Technology,,理工,河南,27,445
商丘师范学院,Shangqiu Normal University,,师范,河南,27,445
湘南学院,Xiangnan University,,综合,湖南,27,445
赣南师范大学,GanNan Normal University,,师范,江西,27,450
甘肃农业大学,Gansu Agricultural University,,农业,甘肃,26,451
荆楚理工学院,Jingchu University of Technology,,理工,湖北,26,451
景德镇陶瓷大学,Jingdezhen Ceramic Institute,,理工,江西,26,451
韶关学院,Shaoguan University,,综合,广东,26,451
韩山师范学院,Hanshan Normal University,,师范,广东,26,455
湖南城市学院,Hunan City University,,综合,湖南,26,455
太原师范学院,Taiyuan Normal University,,师范,山西,26,455
咸阳师范学院,Xianyang Normal University,,师范,陕西,26,455
黄山学院,Huangshan University,,综合,安徽,26,459
南昌工程学院,Nanchang Institute of Technology,,理工,江西,26,459
昆明学院,Kunming University,,综合,云南,26,461
南京晓庄学院,Nanjing XiaoZhuang University,,师范,江苏,26,461
玉溪师范学院,Yuxi Normal University,,师范,云南,26,461
贵州民族大学,Guizhou Minzu University,,民族,贵州,26,464
华北科技学院,North China Institute of Science and Technology,,理工,河北,26,464
渭南师范学院,Weinan Normal University,,师范,陕西,26,466
鞍山师范学院,Anshan Normal University Liaoning China,,师范,辽宁,26,467
重庆三峡学院,Chongqing Three Gorges University,,综合,重庆,26,468
井冈山大学,Jinggangshan University,,综合,江西,26,469
西藏大学,Tibet University,一流学科 211,综合,西藏,26,469
北方民族大学,North Minzu University,,民族,宁夏,26,471
长春工程学院,Changchun Institute of Technology,,理工,吉林,25,472
黑龙江八一农垦大学,Heilongjiang Bayi Agricultural University,,农业,黑龙江,25,473
黄淮学院,Huanghuai University,,综合,河南,25,474
牡丹江医学院,Mudanjiang Medical University,,医药,黑龙江,25,474
安阳工学院,Anyang Institute of Technology,,理工,河南,25,476
贵州师范大学,Guizhou Normal University,,师范,贵州,25,477
榆林学院,Yulin University,,师范,陕西,25,477
湖南工学院,Hunan Institute of Technology,,理工,湖南,25,479
乐山师范学院,Leshan Normal University,,师范,四川,25,479
周口师范学院,Zhoukou Normal University,,师范,河南,25,479
兰州城市学院,Lanzhou City University,,综合,甘肃,25,482
内江师范学院,Neijiang Normal University,,师范,四川,25,482
嘉应学院,Jiaying University,,综合,广东,25,484
牡丹江师范学院,Mudanjiang Normal University,,师范,黑龙江,25,484
皖西学院,West AnHui University,,师范,安徽,25,484
内蒙古科技大学,Inner Mongolia University of Science & Technology,,综合,内蒙古,24,487
青海师范大学,Qinghai Normal University,,师范,青海,24,487
南阳理工学院,Nanyang Institute of Technology,,理工,河南,24,489
山东交通学院,Shandong Jiaotong University,,理工,山东,24,490
怀化学院,Huaihua University,,综合,湖南,24,491
安徽科技学院,Anhui Science and Technology University,,师范,安徽,24,492
滁州学院,Chuzhou University,,师范,安徽,24,492
平顶山学院,Pingdingshan University,,综合,河南,24,492
四川文理学院,Sichuan University of Arts and Science,,综合,四川,24,492
泰山学院,Taishan University,,综合,山东,24,492
浙江万里学院,Zhejiang Wanli University,,理工,浙江,24,492
滨州学院,Binzhou University,,综合,山东,24,498
天津职业技术师范大学,TianJin University of Technology and Education,,师范,天津,24,498
邵阳学院,Shaoyang University,,综合,湖南,24,500
