univNameCn,univNameEn,univTags,univCategory,province,score,ranking
韩山师范学院,Hanshan Normal University,,师范,广东,101.3,415
河北科技工程职业技术大学,North China Electric Power University Science and Technology College,,理工,河北,101.2,416
天水师范学院,Tianshui Normal University,,师范,甘肃,101.2,416
北部湾大学,Beibu Gulf University,,综合,广西,101.1,418
西安文理学院,Xi'an University,,师范,陕西,101.1,418
齐鲁师范学院,Qilu Normal University,,师范,山东,100.9,420
皖西学院,West AnHui University,,师范,安徽,100.9,420
哈尔滨学院,Harbin University,,综合,黑龙江,100.6,422
湖南城市学院,Hunan City University,,综合,湖南,100.3,423
通化师范学院,Tonghua Normal University,,师范,吉林,100.3,423
防灾科技学院,Institute of Disaster Prevention,,理工,河北,100.0,425
宜宾学院,Yibin University,,综合,四川,99.9,426
河北工业职业技术大学,Polytechnic College of Hebei University of Science and Technology,,理工,河北,99.5,427
兰州城市学院,Lanzhou City University,,综合,甘肃,99.4,428
河南科技学院,Henan Institute of Science and Technology,,师范,河南,99.2,429
宁夏师范学院,Ningxia Normal University,,师范,宁夏,99.0,430
曲靖师范学院,Qujing Normal University,,师范,云南,99.0,430
渭南师范学院,Weinan Normal University,,师范,陕西,98.9,432
玉林师范学院,Yulin Normal University,,师范,广西,98.8,433
南京特殊教育师范学院,Nanjing Normal University of Special Education,,师范,江苏,98.4,434
华北科技学院,North China Institute of Science and Technology,,理工,河北,98.2,435
唐山学院,Tangshan College,,理工,河北,98.0,436
韶关学院,Shaoguan University,,综合,广东,97.9,437
河西学院,HeXi University,,综合,甘肃,97.6,438
黄山学院,Huangshan University,,师范,安徽,97.6,438
中国民用航空飞行学院,Civil Aviation Flight University of China,,理工,四川,97.3,440
湖南工程学院,Hunan Institute of Engineering,,理工,湖南,97.2,441
三明学院,Sanming University,,综合,福建,96.8,442
泰州学院,Taizhou University,,师范,江苏,96.7,443
湖北理工学院,Hubei Polytechnic University,,理工,湖北,96.5,444
石家庄学院,Shijiazhuang University,,师范,河北,96.5,444
莆田学院,Putian University,,综合,福建,96.3,446
龙岩学院,Longyan University,,综合,福建,96.2,447
内蒙古科技大学包头师范学院,Baotou Teachers' College,,综合,内蒙古,96.1,448
安顺学院,Anshun University,,综合,贵州,95.8,449
南昌师范学院,Nanchang Normal University,,师范,江西,95.8,449
四川文理学院,Sichuan University of Arts and Science,,综合,四川,95.5,451
廊坊师范学院,Langfang Teachers University,,师范,河北,95.2,452
玉溪师范学院,Yuxi Normal University,,师范,云南,95.2,452
河南城建学院,Henan University of Urban Construction,,理工,河南,95.1,454
重庆第二师范学院,Chongqing University of Education,,师范,重庆,95.0,455
西昌学院,Xichang College,,综合,四川,94.9,456
凯里学院,Kaili University,,综合,贵州,94.8,457
牡丹江师范学院,Mudanjiang Normal University,,师范,黑龙江,94.8,457
四川旅游学院,Sichuan Tourism University,,综合,四川,94.6,459
郑州师范学院,Zhengzhou Normal University,,师范,河南,94.4,460
大庆师范学院,Daqing Normal University,,综合,黑龙江,94.3,461
攀枝花学院,Panzhihua University,,综合,四川,94.3,461
昆明学院,Kunming University,,综合,云南,94.2,463
衢州学院,Quzhou University,,理工,浙江,94.1,464
白城师范学院,Baicheng Normal University,,师范,吉林,93.6,465
吉林工程技术师范学院,Jilin Engineering Normal University,,师范,吉林,93.6,465
淮南师范学院,Huainan Normal University,,师范,安徽,93.5,467
湖州学院,Huzhou University Qiuzhen College,,师范,浙江,93.5,467
嘉应学院,Jiaying University,,综合,广东,93.5,467
南阳理工学院,Nanyang Institute of Technology,,理工,河南,93.5,467
营口理工学院,YingKou Institute of Technology,,理工,辽宁,93.5,467
商洛学院,Shangluo University,,综合,陕西,93.4,472
陇东学院,Long Dong University,,师范,甘肃,92.4,473
保定学院,Baoding University,,师范,河北,92.3,474
苏州城市学院,Wenzheng College of Soochow University,,综合,江苏,92.3,474
安康学院,Ankang University,,综合,陕西,92.2,476
湖南科技学院,Hunan University of Science and Engineering,,综合,湖南,91.7,477
山东管理学院,Shandong Management University,,综合,山东,91.7,477
贵阳学院,Guiyang University,,综合,贵州,91.5,479
辽宁科技学院,Liaoning Institute of Science and Technology,,理工,辽宁,91.4,480
武夷学院,Wuyi University,,综合,福建,91.3,481
鞍山师范学院,Anshan Normal University Liaoning China,,师范,辽宁,91.2,482
湘南学院,Xiangnan University,,理工,湖南,91.1,483
六盘水师范学院,Liupanshui Normal University,,师范,贵州,90.9,484
河南牧业经济学院,Henan University of Animal Husbandry and Economy,,农业,河南,90.7,485
平顶山学院,Pingdingshan University,,师范,河南,90.7,485
贺州学院,Hezhou University,,综合,广西,90.6,487
兰州工业学院,Lanzhou Institute of Technology,,理工,甘肃,90.6,487
宁德师范学院,Ningde Normal University,,师范,福建,90.5,489
池州学院,Chizhou University,,师范,安徽,90.4,490
黔南民族师范学院,Qiannan Normal College for Nationalities,,师范,贵州,90.2,491
太原师范学院,Taiyuan Normal University,,师范,山西,90.2,491
宿州学院,Suzhou University,,师范,安徽,90.1,493
山东石油化工学院,"Shengli College, China University of Petroleum",,理工,山东,89.8,494
海南热带海洋学院,Hainan Tropical Ocean University,,综合,海南,89.7,495
黑河学院,Heihe University,,综合,黑龙江,89.4,496
吉林农业科技学院,Jilin Agricultural Science and Technology University,,农业,吉林,89.4,496
辽东学院,Eastern Liaoning University,,综合,辽宁,89.4,496
山西大同大学,Shanxi Datong University,,综合,山西,89.4,496
西安航空学院,Xi'an Aeronautical University,,理工,陕西,89.4,496
陕西学前师范学院,Shaanxi Xueqian Normal University,,师范,陕西,89.3,501
四川民族学院,Sichuan University for Nationalities,,师范,四川,89.3,501
山东农业工程学院,Shandong Agriculture and Engineering University,,综合,山东,88.8,503
蚌埠学院,Bengbu University,,理工,安徽,88.3,504
怀化学院,Huaihua University,,综合,湖南,87.9,505
新余学院,Xinyu University,,综合,江西,87.8,506
邵阳学院,Shaoyang University,,理工,湖南,87.7,507
楚雄师范学院,Chuxiong Normal University,,师范,云南,87.4,508
河南工程学院,Henan University of Engineering,,理工,河南,87.4,508
济宁学院,Jining University,,师范,山东,87.3,510
喀什大学,Kashi University,,师范,新疆,87.2,511
兰州文理学院,Lanzhou University of Arts and Science,,综合,甘肃,86.9,512
赤峰学院,Chifeng University,,综合,内蒙古,86.8,513
汉江师范学院,Hanjiang Normal University,,师范,湖北,86.8,513
伊犁师范大学,Yili Normal University,,师范,新疆,86.7,515
贵州工程应用技术学院,Guizhou University of Engineering Science,,师范,贵州,86.5,516
邢台学院,Xingtai University,,师范,河北,86.4,517
邯郸学院,Handan College,,师范,河北,86.2,518
衡水学院,Hengshui University,,师范,河北,86.2,518
晋中学院,Jinzhong University,,师范,山西,86.1,520
梧州学院,Wuzhou University,,综合,广西,86.0,521
菏泽学院,Heze University,,综合,山东,85.8,522
红河学院,Honghe University,,综合,云南,85.8,522
甘肃民族师范学院,Gansu Normal University for Nationalities,,师范,甘肃,85.7,524
呼伦贝尔学院,Hulunbuir University,,综合,内蒙古,85.6,525
山东女子学院,Shandong Women's University,,综合,山东,85.4,526
湖南人文科技学院,"Hunan University of Humanities, Science and Technology",,师范,湖南,84.8,527
广州航海学院,Guangzhou Maritime University,,理工,广东,84.6,528
新乡学院,Xinxiang University,,理工,河南,84.6,528
百色学院,Baise University,,综合,广西,84.2,530
沧州师范学院,Cangzhou Normal University,,师范,河北,83.9,531
景德镇学院,Jingdezhen University,,综合,江西,83.6,532
福建技术师范学院,Fujian Polytechnic Normal University,,师范,福建,83.4,533
赣南科技学院,"College of Applied Science, Jiangxi University of Science and Technology",,理工,江西,83.4,533
广西民族师范学院,Guangxi Normal University for Nationalities,,师范,广西,83.4,533
荆楚理工学院,Jingchu University of Technology,,理工,湖北,83.4,533
安阳工学院,Anyang Institute of Technology,,理工,河南,83.2,537
阿坝师范学院,Aba Teachers University,,师范,四川,82.8,538
信阳农林学院,Xinyang Agriculture and Forestry University,,农业,河南,82.8,538
巢湖学院,Chaohu University,,师范,安徽,82.6,540
河北民族师范学院,Hebei Normal University for Nationalities,,师范,河北,82.5,541
桂林航天工业学院,Guilin University of Aerospace Technology,,理工,广西,82.3,542
长治学院,Changzhi University,,师范,山西,82.2,543
河池学院,Hechi University,,综合,广西,81.0,544
河北环境工程学院,Hebei University of Environmental Engineering,,综合,河北,80.9,545
张家口学院,Zhangjiakou University,,综合,河北,80.7,546
湖南工学院,Hunan Institute of Technology,,理工,湖南,80.6,547
河南工学院,Henan Institute of Technology,,理工,河南,80.5,548
兴义民族师范学院,Xingyi Normal University for Nationalities,,师范,贵州,80.0,549
绥化学院,Suihua University,,综合,黑龙江,79.8,550
温州理工学院,Wenzhou University Oujiang College,,师范,浙江,79.2,551
保山学院,Baoshan University,,师范,云南,79.0,552
山东青年政治学院,Shandong Youth University of Political Science,,综合,山东,78.9,553
长沙师范学院,Changsha Normal University,,师范,湖南,78.8,554
枣庄学院,Zaozhuang University,,综合,山东,78.1,555
郑州工程技术学院,Zhengzhou Institute of Technology,,理工,河南,78.1,555
运城学院,Yuncheng University,,师范,山西,77.9,557
文山学院,Wenshan University,,师范,云南,76.9,558
吕梁学院,Luliang University,,师范,山西,76.3,559
新疆工程学院,Xinjiang Institute of Engineering,,理工,新疆,75.5,560
普洱学院,Puer University,,师范,云南,75.1,561
萍乡学院,Pingxiang University,,综合,江西,73.2,562
集宁师范学院,Jining Normal University,,师范,内蒙古,72.6,563
滇西科技师范学院,West Yunnan University,,师范,云南,72.2,564
太原工业学院,Taiyuan Institute of Technology,,理工,山西,71.8,565
新疆理工学院,Xinjiang Institute of Technology,,综合,新疆,71.7,566
广西科技师范学院,Guangxi Science and Technology Normal University,,师范,广西,71.5,567
昭通学院,Zhaotong University,,师范,云南,71.2,568
忻州师范学院,Xinzhou Teachers University,,师范,山西,71.1,569
河北石油职业技术大学,Hebei University of Technology City College,,理工,河北,70.7,570
昌吉学院,Changji University,,师范,新疆,70.1,571
琼台师范学院,Qiongtai Normal University,,师范,海南,69.8,572
鄂尔多斯应用技术学院,Ordos Institute of Technology,,综合,内蒙古,69.3,573
黑龙江工业学院,Heilongjiang University of Technology,,理工,黑龙江,68.2,574
新疆政法学院,College of Science & Technology Shihezi University,,综合,新疆,66.9,575
山西能源学院,Shanxi Institute of Energy,,综合,山西,64.9,576
赣东学院,"East China Institute of Technology, Yangtze River College",,理工,江西,64.2,577
河套学院,Hetao University,,综合,内蒙古,64.1,578
亳州学院,Bozhou University,,师范,安徽,63.6,579
豫章师范学院,Yuzhang Normal University,,师范,江西,62.1,580
山西工程技术学院,Shanxi Institute of Technology,,理工,山西,61.9,581
太原学院,Taiyuan University,,理工,山西,58.2,582
