univNameCn,univNameEn,univTags,univCategory,province,score,ranking
唐山学院,Tangshan College,,理工,河北,23.2,405
通化师范学院,Tonghua Normal University,,师范,吉林,23.2,405
北京服装学院,Beijing Institute of Fashion Technology,,理工,北京,23.1,412
合肥学院,Hefei University,,理工,安徽,23.1,412
江西农业大学,Jiangxi Agricultural University,,农业,江西,23.1,412
沈阳大学,Shenyang University,,综合,辽宁,23.1,412
淮阴工学院,Huaiyin Institute of Technology,,理工,江苏,23.0,416
湖北理工学院,Hubei Polytechnic University,,理工,湖北,23.0,416
曲靖师范学院,Qujing Normal University,,师范,云南,23.0,416
安庆师范大学,Anqing Normal University,,师范,安徽,22.9,419
惠州学院,Huizhou University,,综合,广东,22.9,419
佳木斯大学,Jiamusi University,,综合,黑龙江,22.9,419
鞍山师范学院,Anshan Normal University Liaoning China,,师范,辽宁,22.8,422
衡阳师范学院,Hengyang Normal University,,师范,湖南,22.8,422
沈阳工程学院,Shenyang Institute of Engineering,,理工,辽宁,22.8,422
石家庄学院,Shijiazhuang University,,综合,河北,22.8,422
四川轻化工大学,Sichuan University of Science and Engineering,,理工,四川,22.8,422
肇庆学院,Zhaoqing University,,综合,广东,22.8,422
黄山学院,Huangshan University,,综合,安徽,22.7,428
皖西学院,West AnHui University,,师范,安徽,22.7,428
安阳师范学院,Anyang Normal University,,师范,河南,22.6,430
北京石油化工学院,Beijing Institute of Petrochemical Technology,,理工,北京,22.6,430
龙岩学院,Longyan University,,综合,福建,22.6,430
内蒙古科技大学,Inner Mongolia University of Science & Technology,,综合,内蒙古,22.6,430
河南工程学院,Henan University of Engineering,,理工,河南,22.5,434
天津城建大学,Tianjin Chengjian University,,理工,天津,22.5,434
北部湾大学,Beibu Gulf University,,综合,广西,22.4,436
长江师范学院,Yangtze Normal University,,师范,重庆,22.3,437
吉林化工学院,Jilin Institute of Chemical Technology,,理工,吉林,22.3,437
吉林建筑大学,Jilin Jianzhu University,,理工,吉林,22.3,437
景德镇陶瓷大学,Jingdezhen Ceramic Institute,,理工,江西,22.3,437
云南民族大学,Yunnan Minzu University,,民族,云南,22.3,437
辽宁石油化工大学,Liaoning shihua University,,理工,辽宁,22.2,442
广西科技大学,Guangxi University of Science and Technology,,理工,广西,22.1,443
哈尔滨学院,Harbin University,,综合,黑龙江,22.1,443
山东工商学院,Shandong Technology and Business University,,财经,山东,22.1,443
太原工业学院,Taiyuan Institute of Technology,,理工,山西,22.1,443
郑州航空工业管理学院,Zhengzhou University of Aeronautics,,财经,河南,22.1,443
常州工学院,Changzhou Institute of Technology,,理工,江苏,22.0,448
重庆科技学院,Chongqing University of Science and Technology,,理工,重庆,22.0,448
华北科技学院,North China Institute of Science and Technology,,理工,河北,22.0,448
廊坊师范学院,Langfang Teachers University,,师范,河北,22.0,448
内蒙古民族大学,Inner Mongolia University for Nationalities,,综合,内蒙古,22.0,448
湘南学院,Xiangnan University,,综合,湖南,22.0,448
咸阳师范学院,Xianyang Normal University,,师范,陕西,22.0,448
西南林业大学,Southwest Forestry University,,林业,云南,22.0,448
云南农业大学,Yunnan Agricultural University,,农业,云南,22.0,448
北方民族大学,North Minzu University,,民族,宁夏,21.9,457
贵州师范大学,Guizhou Normal University,,师范,贵州,21.8,458
天津农学院,Tianjin Agricultural University,,农业,天津,21.8,458
福建江夏学院,Fujian Jiangxia University,,财经,福建,21.7,460
合肥师范学院,Hefei Normal University,,师范,安徽,21.7,460
青海师范大学,Qinghai Normal University,,师范,青海,21.7,460
重庆第二师范学院,Chongqing University of Education,,师范,重庆,21.6,463
丽水学院,Lishui University,,师范,浙江,21.6,463
南昌工程学院,Nanchang Institute of Technology,,理工,江西,21.6,463
齐鲁师范学院,Qilu Normal University,,师范,山东,21.6,463
天津职业技术师范大学,TianJin University of Technology and Education,,师范,天津,21.6,463
新乡学院,Xinxiang University,,综合,河南,21.6,463
内蒙古师范大学,Inner Mongolia Normal University,,师范,内蒙古,21.5,469
渭南师范学院,Weinan Normal University,,师范,陕西,21.5,469
河南牧业经济学院,Henan University of Animal Husbandry and Economy,,农业,河南,21.4,471
井冈山大学,Jinggangshan University,,综合,江西,21.4,471
韩山师范学院,Hanshan Normal University,,师范,广东,21.3,473
河南城建学院,Henan University of Urban Construction,,理工,河南,21.3,473
贺州学院,Hezhou University,,综合,广西,21.3,473
西北民族大学,Northwest Minzu University,,民族,甘肃,21.3,473
邢台学院,Xingtai University,,师范,河北,21.3,473
安阳工学院,Anyang Institute of Technology,,理工,河南,21.2,478
贵州财经大学,Guizhou University of Finance and Economics,,财经,贵州,21.2,478
河西学院,HeXi University,,综合,甘肃,21.2,478
昆明学院,Kunming University,,综合,云南,21.2,478
乐山师范学院,Leshan Normal University,,师范,四川,21.2,478
山东交通学院,Shandong Jiaotong University,,理工,山东,21.1,483
玉溪师范学院,Yuxi Normal University,,师范,云南,21.1,483
东华理工大学,East China University of Technology,,理工,江西,21.0,485
嘉应学院,Jiaying University,,综合,广东,21.0,485
荆楚理工学院,Jingchu University of Technology,,理工,湖北,21.0,485
商洛学院,Shangluo University,,师范,陕西,21.0,485
贵州民族大学,Guizhou Minzu University,,民族,贵州,20.8,489
黑龙江八一农垦大学,Heilongjiang Bayi Agricultural University,,农业,黑龙江,20.8,489
绵阳师范学院,Mianyang Teachers' College,,师范,四川,20.8,489
牡丹江师范学院,Mudanjiang Normal University,,师范,黑龙江,20.8,489
浙江万里学院,Zhejiang Wanli University,,理工,浙江,20.8,489
防灾科技学院,Institute of Disaster Prevention,,理工,河北,20.6,494
宜宾学院,Yibin University,,综合,四川,20.6,494
中原工学院,Zhongyuan University of Technology,,理工,河南,20.6,494
周口师范学院,Zhoukou Normal University,,师范,河南,20.4,497
重庆三峡学院,Chongqing Three Gorges University,,综合,重庆,20.3,498
济宁学院,Jining University,,综合,山东,20.3,498
泰山学院,Taishan University,,综合,山东,20.3,498
西安航空学院,Xi'an Aeronautical University,,理工,陕西,20.3,498
浙江水利水电学院,Zhejiang University of Water Resources and Electric Power,,理工,浙江,20.3,498
辽东学院,Eastern Liaoning University,,综合,辽宁,20.1,503
新疆农业大学,Xinjiang Agricultural University,,农业,新疆,20.1,503
滨州学院,Binzhou University,,综合,山东,20.0,505
长春工程学院,Changchun Institute of Technology,,理工,吉林,19.9,506
赤峰学院,Chifeng University,,综合,内蒙古,19.8,507
南阳理工学院,Nanyang Institute of Technology,,理工,河南,19.8,507
成都工业学院,Chengdu Technological University,,理工,四川,19.6,509
四川文理学院,Sichuan University of Arts and Science,,综合,四川,19.6,509
天水师范学院,Tianshui Normal University,,师范,甘肃,19.6,509
黄淮学院,Huanghuai University,,综合,河南,19.5,512
铜陵学院,Tongling University,,财经,安徽,19.5,512
湖南工学院,Hunan Institute of Technology,,理工,湖南,19.4,514
湖南科技学院,Hunan University of Science and Engineering,,理工,湖南,19.4,514
九江学院,Jiujiang University,,综合,江西,19.4,514
邵阳学院,Shaoyang University,,综合,湖南,19.4,514
许昌学院,Xuchang University,,综合,河南,19.4,514
西藏大学,Tibet University,一流学科 211,综合,西藏,19.3,519
桂林航天工业学院,Guilin University of Aerospace Technology,,理工,广西,19.2,520
衢州学院,Quzhou University,,理工,浙江,19.2,520
商丘师范学院,Shangqiu Normal University,,师范,河南,19.2,520
铜仁学院,Tongren University,,师范,贵州,19.2,520
红河学院,Honghe University,,综合,云南,19.0,524
怀化学院,Huaihua University,,综合,湖南,19.0,524
塔里木大学,Tarim University,,农业,新疆,19.0,524
池州学院,Chizhou University,,师范,安徽,18.9,527
滁州学院,Chuzhou University,,师范,安徽,18.8,528
安徽科技学院,Anhui Science and Technology University,,师范,安徽,18.7,529
贵阳学院,Guiyang University,,综合,贵州,18.7,529
潍坊学院,Weifang University,,综合,山东,18.7,529
宜春学院,Yichun University,,综合,江西,18.7,529
淮南师范学院,Huainan Normal University,,师范,安徽,18.6,533
楚雄师范学院,Chuxiong Normal University,,师范,云南,18.3,534
贵州理工学院,Guizhou Institute of Technology,,理工,贵州,18.3,534
巢湖学院,Chaohu University,,师范,安徽,18.2,536
德州学院,Dezhou University,,综合,山东,18.0,537
攀枝花学院,Panzhihua University,,综合,四川,17.9,538
伊犁师范大学,Yili Normal University,,师范,新疆,17.7,539
榆林学院,Yulin University,,师范,陕西,17.7,539
陇东学院,Long Dong University,,师范,甘肃,17.5,541
西京学院,Xijing University,,理工,陕西,17.3,542
邯郸学院,Handan College,,师范,河北,17.2,543
海南热带海洋学院,Hainan Tropical Ocean University,,综合,海南,17.1,544
莆田学院,Putian University,,综合,福建,17.1,544
枣庄学院,Zaozhuang University,,综合,山东,17.1,544
浙江树人大学,Zhejiang Shuren University,,综合,浙江,16.7,547
平顶山学院,Pingdingshan University,,综合,河南,16.0,548
湖南涉外经济学院,Hunan International Economics University,,综合,湖南,15.5,549
