id,content,nick,score,startTime
1117122818,真的很喜欢汤姆跟杰瑞呀，家里有很多他俩的周边，看到这次汤姆滑滑板，好想到时候能出一个周边呀！看里面道具都是花大价钱制作的，好多都想出系列周边！史上最著名的最佳损友！!小时候看过无数遍，以前一放学就蹲守在大屁股彩色电视机前笑得像个傻子，最喜欢四川话方言版的， 啊啊啊啊啊啊我的童年回来啦！,GrancieDe,10,1614102300000
1124477084,无论如何肯定强过什么李焕英 唐人街探案,果果,10,1614100620000
1124473738,看了这么多年的猫和老鼠，总希望老汤姆有一天能成功“制服”小杰瑞，只可惜明明是奥林匹克捕鼠冠军的汤姆偏偏这么多年都抓不住杰瑞这只小小鼠，个中原因细品自然就明白了哈哈哈,多喜欢你,10,1614098940000
1117402616,春节档看了四五部说实话都还可以，现在就等一部充满童年回忆猫和老鼠了！！！我是杰瑞和汤姆铁打不动的忠实粉丝，猫和老鼠在我的童年里分量很重！对这次真人演员的加入还是挺期待的，冲鸭！,用户sani,10,1614098820000
1124468572,看预告整体的画质和特效华纳是花了心思的，猫鼠大战延续了欢喜冤家相爱相杀的氛围，最后还给他俩安排了联手合作的戏码，喜剧效应倍增,豆豆不逗诶,10,1614098640000
1124473610,这么多年过去了，不仅盼来了汤姆和杰瑞的银幕首秀，还即将见证了这对相爱相杀的欢喜冤家的世纪大合作，知足了,liho,10,1614098520000
1124473501,阔别已久却从未园区Tom跟Jerry终于要来了，正好春节档热度刚过，元宵节更有阖家团圆的寓意，这个档期对于一部合家欢电影再合适不过了，再有经典动画IP的加持，票房估计会爆,moyo_lau,10,1614098160000
1124468447,汤姆和杰瑞真真是最早的一对动漫cp，捕鼠冠军老汤姆故意抓不住杰瑞，天天拆家又打又闹，却又谁也离不开谁。希望我眼中的“小情侣”一直甜下去！,方歪歪吖,10,1614097980000
1124469158,真人+动画的形式还挺有新鲜感的，看预告特效建模还算到位，欢喜冤家相爱相杀还是一如既往的搞笑，汤姆被整蛊得各种奇形怪状也很戳情怀，想看,慕里卡卡150,10,1614097680000
1124468304,周五必须为了杰瑞和汤姆冲一波！小时候看他俩的故事每一个场面都是名场面，每一集打打闹闹都挺喜欢的，这次童年玩伴+超杀女的组合期待满满……,唐韵艺术馆,10,1614097440000
