id,content,nick,score,startTime
1124705988,明星阵容倒是可以，总感觉一般般，可能期待太高了！初一压轴电影，3星吧,放绵羊的男孩,5,1614266640000
1124706898,"最后强行煽情太尬了，而且故事太老套了
",酒醉离殇,6,1614266640000
1124713431,一般般吧，凑起来的,Kjp268534427,7,1614266640000
1124707877,一般般，没之前的唐探2好看！,莪绘伴妳佐佑,7,1614266580000
1124709963,很好的一部作品，宝强演技太好了,💯零距离,10,1614266580000
1124706885,没有前2部的好看，还我4张票的钱,橘子🥣里来,3,1614266580000
1124709947,真的乱七八糟,Byu~🇨🇳,1,1614266580000
1124709946,刘昊然比较帅,TNV893111831,7,1614266580000
1124709945,剧情很棒的！虽然凶手挺好猜的 没有什么悬念 但是画面真的绝 而且感觉每一帧都超级棒  和唐探电视剧梦幻联动就很亲切了哈哈哈哈哈哈   期待下一部～ps小林酱的身世真的挺凄惨的        Q是一个组织！！！玲玲子老公！！！,福西西,10,1614266580000
1124707869,好看是是好看，可惜不是全国语，听得挺挺费劲。,新起点,8,1614266580000
1124713270,如果是一部喜剧，还真没看出来，感觉王宝强的角色演得越来越让人恶心，这次的剧情一点都不幽默，里面太多日语需要看字幕，剧情也比较乱，最后还点缀一下Q是想为唐探4埋伏笔吗？表示不会再看唐探2以后的电影。,椰子女孩725,3,1614266580000
1124709931,搞笑，推理性强,姣姣,10,1614266520000
1124709928,剧情跌宕起伏，有搞笑有悬疑，最后有点温情。,UBt567934230,10,1614266520000
1124707852,唯一的瑕疵就是结尾杀人动机的爱恨情仇，不如第一部,doudou772388,9,1614266520000
1124705950,自我感觉挺好。,东辰宇涵,10,1614266520000
1124713357,满屏的花里胡哨,NRo789894869,4,1614266460000
1124671761,是很好，但期待太高，不好看,靓仔14,8,1614266460000
1124709882,唐探3，1、2都没看过，看3就是去看热闹，春节期间看电影成了节目，虽然已经年纪奔六还是要紧跟潮流，我们是很nice的上海女人[偷笑][玫瑰]再说看电影一直是我们的最爱，虽说这个电影不是我们的菜，难办吃吃也不失为一种方式，你说呢……还有里面有我们年轻时候的偶像🤩三浦友和，虽然脸上也已经岁月无情，还是感觉看得值得😄🤭,黄群,8,1614266400000
1124705914,思诺出场挺意外的,相巧,7,1614266280000
1124705912,很好看，每年都追，支持,iec870271745,10,1614266280000
1124709822,感觉有点乱 不过总体挺搞笑,Eliauk.,7,1614266280000
1124707783,感觉还可以，个人觉得比李焕英好看,DXN223284215,10,1614266220000
1124713258,不带劲，不难看，难受,糖缠缠,7,1614266220000
1124707765,一直不太喜欢唐探，但是又忍不住想去看看，野田昊真的很帅很风骚，第二部觉得宝强的角色很聒噪讨厌，可是这一部里他依然聒噪猥琐，但我却不讨厌了，觉得他很可爱。刘昊然我一直get不到他的颜值和演技，但是又觉得很自然很舒服。矛盾又快乐的电影。,清宵飞羽毛，,8,1614266220000
1124706766,还可以！本来打算看另一部的，没票了！,gYV386932425,7,1614266160000
1124687350,好看，逻辑思维强，超级刺激，剧情的反转出乎意料，环环相扣，总之好看,承诺,10,1614266160000
1124713225,不好看，好无聊的一部电影,XSL910269271,3,1614266160000
1124687349,挺棒的电影，喜欢，值得一看,xugubo,9,1614266160000
1124713219,感觉有点烂尾了 不过前面剧情的还不错,顾及丶0207,5,1614266160000
1124706748,挺好的啊，阿菊,One丨Day,10,1614266160000
1124687342,挺好看的😁😁,uBS996399683,10,1614266160000
1124707708,说实话，很好看。不知道为什么那么多人说不好看，你们是派过来的黑粉吗？,๓世间温柔皆遗憾,10,1614266040000
1124709701,我觉得挺好！本人喜欢看，还会继续追,cd郝恬,10,1614266040000
1124687333,还可以啊，看了感觉蛮不错。不算差。,nRw840185070,9,1614266040000
1124706688,很喜欢很搞笑,奥特曼000123,10,1614265980000
1124692022,昊然弟弟我爱你,雅宝yable,10,1614265920000
1124567725,还可以 挺好看的,qi哈,8,1614265920000
1124709652,挺好的不错，满意,太阳会发光jj,8,1614265920000
1124713107,"好看
就这样",柔弱生的茧919,9,1614265860000
1124713100,很好看的片子,HTQ228397935,10,1614265860000
1124713098,没有一二好看，有点凌乱,刘刚,7,1614265860000
1124713081,很好看王宝强刘昊然演的很好！！,藕龙夫妇,10,1614265860000
1124706644,感觉还可以吧，,Fun580722709,8,1614265800000
1124684200,就只能当个喜剧看看了，莫名其妙的，也不知道什么是Q,VAu767272022,5,1614265800000
1124709609,后半部分没趣,kiss.涛哥,4,1614265800000
1124705748,好看搞笑，值得看，嘻嘻,酷儿,10,1614265800000
1124671714,好看的很，别听网上那些人喷,oCw417834700,10,1614265800000
1124713046,真的，很好看，在慢慢构建中国版的复仇者联盟，挺好的，是一种创新。,slK971686617,10,1614265740000
1124713045,扑簌迷离 一场惊天神探联盟,༗࿐ི༺೪ೣོ💤任重道远,10,1614265740000
1124708983,一部纯粹娱乐，大碗来凑，你就只管看，看完就忘那种,小春,10,1614265740000
1124671711,没看懂，孩子看的挺高兴的,则不痛751,10,1614265740000
1124707626,单拎出来说还是一部比较普通不错的电影，但跟前面一二比真的水平差太多，有点黔驴技穷的感觉，笑点也没有一二部多，最后煽情也有点尬,nOn265962339,5,1614265680000
1124706599,还可以吧。电影,nHX903495484,9,1614265680000
1124705704,我没有去看，不知道,wtx,0,1614265620000
1124705698,剧情总体来说，还是非常好的，有些剧情很搞笑，但这是根据个人来决定的，总之值得大家去看,沐璃,10,1614265620000
1124705682,没有那么好看了,aDN131755602,5,1614265560000
1124706553,好看呀，特别好看,H.X,10,1614265560000
1124706522,挺无聊的，电影院里人不是看手机就是早退，全程没有搞笑的地方，剧情枯燥想睡觉！,淡淡的忧伤66409,1,1614265500000
1124707564,完美，值得观看,一拳给你怼晕,10,1614265500000
1124709475,剧情太浮夸了,大涌禅心悦瑜伽馆,10,1614265440000
1124708924,买错时间了，时间过了不能退或者，淦,fghh,9,1614265440000
1124708910,期待第四部！,来去laiqu,9,1614265440000
1124705652,效果不错 剧情牵强,Rosemary左溢i,7,1614265440000
1124706515,剧情垃圾 拍的什么鬼,ken(wzx),1,1614265440000
1124705647,"搞笑，蛮不错的
",LikY💕,10,1614265440000
1124708896,时隔一年再上映，依旧场场爆满，有笑点，有推理，比起前两部，不能说推理的内容减少了，只是这一部丰富了更多内容。推理的内容依旧精彩，只是由于加入了一些关于人性、亲情的东西还有关于Q的内容，推理部分相对减少了一些，比起前两部少了反转，结局比较容易猜到。但是影片中惊喜很多，打戏和喜剧都不会叫人失望。可能是大家对这部影片的期望太高，对Q的猜想也众说纷纭，所以无论Q是谁都很难不会另部分人失望，但是彩蛋中出现的Q绝对是个Suprise。总体来说，这部比起之前，想表达的东西更多、更丰富，很多细节与前两部也有交相呼应的地方，如果以平常心去看待这部片子，惊喜真的很多，场景也不错，期待唐探4,江海寒,9,1614265380000
1124705635,还可以吧，挺好的,孤独伴我安然无恙i,7,1614265380000
1124709410,挺好的，说不好看的逼事儿真多,😞,10,1614265320000
1124681280,说实话有点失望，全程就没啥笑点，要说亮点我估计只有最后两分钟Q成员现身了……,谌鹏Coo,6,1614265320000
1124705601,希望越大失望越大。看完后真的不知道该说啥。差劲。刚开始就能猜到凶手是谁。没有前两部那样的反转。且剧情的经凑感也很差。当然原因可能前两部在前有了对比。一对比就觉得不行。,XueF,7,1614265320000
1124708840,挺好看的。值得观影,tJV401724368,8,1614265260000
1124707492,睡着了 不是很好看,htG511115499,6,1614265260000
1124708833,好看电影票了,你还有遗憾i,9,1614265260000
1124707468,没有网评的那么差劲，我觉得还是不错的,暧琳🌸,9,1614265260000
1124671663,没有1和2有看头,勿,10,1614265260000
1124705571,结局太敷衍了,魂,7,1614265260000
1124708766,垃圾电影，一点都不好哭,Yuan,2,1614265200000
1124706426,陈思诚有点厉害喔,太空人,9,1614265200000
1124709294,好看继续第4部第5、6、7…………继续下去～片尾曲赞！,a 🌼 Shelley 🌼,10,1614265200000
1124671654,还行啊还不错,大哥来快点a,8,1614265140000
1124708732,非常好，很喜欢里面的装修,等果归,10,1614265140000
1124707409,可以不错还行,最美D太阳QAQ,9,1614265080000
1124709261,失望，看的都睡着了,careyhuo,1,1614265080000
1124705495,个人感觉还挺搞笑的。,君子有酒305,8,1614265080000
1124709246,牛牛牛，唐人街探案yyds,澄成.,9,1614265080000
1124705485,无聊打发时间！,aLN576564870,7,1614265020000
1124708652,我觉得很好看,范梦婷,10,1614265020000
1124708648,说话居然卡了，卡了半分钟一句话,呦呦呦丶小东西,1,1614265020000
1124709211,好看 可以 ,辰娈,10,1614264960000
1124706375,值得一看,mRi618254707,7,1614264960000
1124709194,很好看啊啊啊啊,倏冉123,9,1614264960000
1124707342,还行，弟弟想看。,林遠夏,7,1614264900000
1124706335,剧情无脑，票价贵，圈钱。,露水豆豆,3,1614264840000
1124664941,体验很差，看电影的人素质也很低，打电话的，睡觉打呼噜的，跟着bgm打节拍的，我顶你个肺,阎春波,2,1614264840000
1124671635,就很烧脑。但特别好看,李敏2318,10,1614264840000
1124709138,挺欢喜的一部剧，适合过年看！,A新房二手房租房   小张,10,1614264840000
1124705376,对唐探系列有情节，不管外界评论怎样，我觉得它还是为中国电影争光了。,鲫鱼吖吖吖,8,1614264720000
1124705367,这广告真的太离谱了，老梗真的太多了，真的不能更高了,rqX908648470,8,1614264720000
1124708499,还可以吧！！,CfK6523475,7,1614264720000
1124708497,真不行 女朋友在旁边睡着了,黎皓笙,5,1614264660000
1124684108,一般的存在就是,AYr871011010,7,1614264660000
1124664924,"为了打而打
剧情不够场面来凑
我觉得推理部分没有之前两部精彩了
感觉昊然也没有之前那么帅了
有时候人物太多略显繁杂",buzaidiao桃,6,1614264660000
1124706274,太搞笑了 剧情也很有意思 喜欢,怣疯520,10,1614264660000
1124708473,出来以后，没有记住的片段。。。。,zNk249636278,7,1614264660000
